side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,eta_star,PSNR_rad,audit_status,d_ratio,q_d,q_mean,leak_suspect
64,bern50,0.05,2000.0,2048,1,dev_stl_03,POISSON-LIN,14.7657,0.148,,0.66158,-0.04886,1.463552,95.11,0.20479999999999998,0.0,0.0,136.06,136.064,1.0,14.7525,,,,,
64,bern50,0.05,2000.0,2048,1,dev_stl_03,SAT-POISSON,14.7634,0.1479,,0.66075,-0.00136,1.16776,95.11,0.20479999999999998,0.0,0.0,131.23,131.226,1.0,14.7633,,,,,
64,bern50,0.05,2000.0,2048,1,dev_stl_03,PRECORRECT,9.8744,0.04387,,1.15893,-0.00138,68624506709.90451,95.11,0.20479999999999998,0.0,0.0,51.44,51.436,0.3,9.8829,,,,,
64,bern50,0.05,2000.0,2048,1,dev_stl_03,GI,9.8744,0.04387,,,,,95.11,0.20479999999999998,0.0,0.0,0.05,,,,,,,,
64,bern50,0.05,2000.0,2048,1,dev_text,RQL,13.6116,0.05882,,0.91512,-0.00259,0.475195,95.02,0.20479999999999998,0.0,0.0,170.05,170.051,0.3,13.6103,OK,1.2797,0.025,0.275,False
64,bern50,0.05,2000.0,2048,1,dev_text,POISSON-LIN,13.0788,0.02782,,0.97296,-0.04979,1.663994,95.02,0.20479999999999998,0.0,0.0,132.89,132.892,1.0,13.0779,,,,,
64,bern50,0.05,2000.0,2048,1,dev_text,SAT-POISSON,13.6039,0.05759,,0.91593,-0.00273,0.4373,95.02,0.20479999999999998,0.0,0.0,129.17,129.166,0.3,13.6025,,,,,
64,bern50,0.05,2000.0,2048,1,dev_text,PRECORRECT,13.9953,0.06583,,0.8755,-0.00153,70057771830.58188,95.02,0.20479999999999998,0.0,0.0,51.76,51.764,0.3,13.9946,,,,,
64,bern50,0.05,2000.0,2048,1,dev_text,GI,13.9953,0.06583,,,,,95.02,0.20479999999999998,0.0,0.0,0.05,,,,,,,,
64,bern50,0.05,2000.0,2048,1,dev_fine_lines,RQL,6.1204,0.00376,,0.74731,-0.00437,1.107198,94.83,0.20479999999999998,0.0,0.0,167.25,167.242,1.0,6.1202,OK,1.0501,0.275,0.775,False
64,bern50,0.05,2000.0,2048,1,dev_fine_lines,POISSON-LIN,6.0833,0.00363,,0.75124,-0.0516,1.357632,94.83,0.20479999999999998,0.0,0.0,130.66,130.657,1.0,6.0746,,,,,
64,bern50,0.05,2000.0,2048,1,dev_fine_lines,SAT-POISSON,6.085,0.00363,,0.75035,-0.00438,1.080296,94.83,0.20479999999999998,0.0,0.0,113.35,113.351,1.0,6.0849,,,,,
64,bern50,0.05,2000.0,2048,1,dev_fine_lines,PRECORRECT,2.6383,0.07901,,1.11268,-0.0047,67792386491.22123,94.83,0.20479999999999998,0.0,0.0,44.07,44.07,0.3,2.6628,,,,,
64,bern50,0.05,2000.0,2048,1,dev_fine_lines,GI,2.6383,0.07901,,,,,94.83,0.20479999999999998,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,20.0,2048,0,dev_stl_00,RQL,18.5168,0.2713,,0.23649,0.01718,0.163383,7.58,0.002048,0.0,0.0,173.06,171.889,1.0,18.4953,OK,1.0795,0.15,0.275,False
64,bern50,0.6,20.0,2048,0,dev_stl_00,POISSON-LIN,18.5175,0.27327,,0.42867,-0.3682,0.193537,7.58,0.002048,0.0,0.0,96.09,96.083,1.0,13.3291,,,,,
64,bern50,0.6,20.0,2048,0,dev_stl_00,SAT-POISSON,18.4443,0.27499,,0.23847,0.01723,0.063677,7.58,0.002048,0.0,0.0,132.22,132.215,1.0,18.4227,,,,,
64,bern50,0.6,20.0,2048,0,dev_stl_00,PRECORRECT,2.9732,0.00544,,1.51372,0.07258,6866752863459.5205,7.58,0.002048,0.0,0.0,55.29,55.285,0.3,2.3707,,,,,
64,bern50,0.6,20.0,2048,0,dev_stl_00,GI,2.9732,0.00544,,,,,7.58,0.002048,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,20.0,2048,0,dev_stl_01,RQL,15.9152,0.15223,,0.30603,0.03206,0.248309,7.65,0.002048,0.0,0.0,153.0,152.999,1.0,15.8697,OK,1.128,0.025,0.05,False
64,bern50,0.6,20.0,2048,0,dev_stl_01,POISSON-LIN,15.9188,0.15303,,0.45989,-0.3625,0.175287,7.65,0.002048,0.0,0.0,96.42,96.421,1.0,12.332,,,,,
64,bern50,0.6,20.0,2048,0,dev_stl_01,SAT-POISSON,15.8694,0.15399,,0.3077,0.03205,0.063669,7.65,0.002048,0.0,0.0,123.24,123.242,1.0,15.8224,,,,,
64,bern50,0.6,20.0,2048,0,dev_stl_01,PRECORRECT,2.711,0.0018,,1.51504,0.09042,6865044630546.181,7.65,0.002048,0.0,0.0,55.13,55.127,0.3,1.9765,,,,,
64,bern50,0.6,20.0,2048,0,dev_stl_01,GI,2.711,0.0018,,,,,7.65,0.002048,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,20.0,2048,0,dev_stl_02,RQL,14.925,0.14094,,0.37519,0.03153,0.164117,7.64,0.002048,0.0,0.0,168.54,168.538,1.0,14.8983,OK,1.0259,0.35,0.675,False
64,bern50,0.6,20.0,2048,0,dev_stl_02,POISSON-LIN,14.9096,0.13918,,0.50331,-0.36271,0.192046,7.64,0.002048,0.0,0.0,94.25,94.251,1.0,12.3464,,,,,
64,bern50,0.6,20.0,2048,0,dev_stl_02,SAT-POISSON,14.9623,0.14156,,0.37354,0.03152,0.058882,7.64,0.002048,0.0,0.0,130.36,130.362,1.0,14.9366,,,,,
64,bern50,0.6,20.0,2048,0,dev_stl_02,PRECORRECT,3.4955,-0.00546,,1.51196,0.08921,6851783346893.346,7.64,0.002048,0.0,0.0,55.52,55.517,0.3,2.7924,,,,,
64,bern50,0.6,20.0,2048,0,dev_stl_02,GI,3.4955,-0.00546,,,,,7.64,0.002048,0.0,0.0,0.04,,,,,,,,
64,bern50,0.6,20.0,2048,0,dev_stl_03,RQL,14.7812,0.14817,,0.65944,0.0109,0.225314,7.55,0.002048,0.0,0.0,155.4,155.403,1.0,14.7806,OK,0.9737,0.625,0.7,False
64,bern50,0.6,20.0,2048,0,dev_stl_03,POISSON-LIN,14.9186,0.1511,,0.70983,-0.37065,0.335104,7.55,0.002048,0.0,0.0,85.66,85.661,1.0,14.1411,,,,,
64,bern50,0.6,20.0,2048,0,dev_stl_03,SAT-POISSON,14.7872,0.14819,,0.65898,0.01088,0.083671,7.55,0.002048,0.0,0.0,119.34,119.338,1.0,14.7867,,,,,
64,bern50,0.6,20.0,2048,0,dev_stl_03,PRECORRECT,9.1604,0.00435,,1.31978,0.0643,6952094662420.2705,7.55,0.002048,0.0,0.0,55.91,55.907,0.3,8.7541,,,,,
64,bern50,0.6,20.0,2048,0,dev_stl_03,GI,9.1604,0.00435,,,,,7.55,0.002048,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,20.0,2048,0,dev_text,RQL,13.0887,0.02838,,0.97174,0.0094,0.182585,7.54,0.002048,0.0,0.0,167.74,167.741,1.0,13.0888,OK,0.9622,0.725,0.25,False
64,bern50,0.6,20.0,2048,0,dev_text,POISSON-LIN,13.0742,0.02726,,0.97715,-0.37125,0.200737,7.54,0.002048,0.0,0.0,92.81,92.805,1.0,13.0406,,,,,
64,bern50,0.6,20.0,2048,0,dev_text,SAT-POISSON,13.0909,0.02844,,0.97149,0.00914,0.070082,7.54,0.002048,0.0,0.0,128.5,128.505,1.0,13.091,,,,,
64,bern50,0.6,20.0,2048,0,dev_text,PRECORRECT,12.9781,0.01738,,0.98866,0.06706,6591320334661.593,7.54,0.002048,0.0,0.0,55.16,55.163,0.3,12.9389,,,,,
64,bern50,0.6,20.0,2048,0,dev_text,GI,12.9781,0.01738,,,,,7.54,0.002048,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,20.0,2048,0,dev_fine_lines,RQL,6.0902,0.0037,,0.7499,0.00459,0.172953,7.52,0.002048,0.0,0.0,165.03,165.029,1.0,6.0902,OK,0.9844,0.575,0.2,False
64,bern50,0.6,20.0,2048,0,dev_fine_lines,POISSON-LIN,6.0807,0.00367,,0.78997,-0.37309,0.192109,7.52,0.002048,0.0,0.0,91.7,91.699,1.0,5.638,,,,,
64,bern50,0.6,20.0,2048,0,dev_fine_lines,SAT-POISSON,6.0806,0.00365,,0.75073,0.00461,0.067726,7.52,0.002048,0.0,0.0,129.51,129.514,1.0,6.0805,,,,,
64,bern50,0.6,20.0,2048,0,dev_fine_lines,PRECORRECT,2.0489,0.02005,,1.24039,0.06076,6580456314553.29,7.52,0.002048,0.0,0.0,54.93,54.934,0.3,1.719,,,,,
64,bern50,0.6,20.0,2048,0,dev_fine_lines,GI,2.0489,0.02005,,,,,7.52,0.002048,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,20.0,2048,1,dev_stl_00,RQL,18.4544,0.27195,,0.23813,0.01537,0.196574,7.57,0.002048,0.0,0.0,164.9,164.894,1.0,18.4352,OK,0.9701,0.625,0.7,False
64,bern50,0.6,20.0,2048,1,dev_stl_00,POISSON-LIN,18.546,0.27397,,0.42855,-0.36905,0.225919,7.57,0.002048,0.0,0.0,94.32,94.319,1.0,13.3315,,,,,
64,bern50,0.6,20.0,2048,1,dev_stl_00,SAT-POISSON,18.4795,0.27484,,0.23738,0.01537,0.070765,7.57,0.002048,0.0,0.0,131.97,131.973,1.0,18.4627,,,,,
64,bern50,0.6,20.0,2048,1,dev_stl_00,PRECORRECT,2.8797,0.00338,,1.52989,0.07237,6566248257460.997,7.57,0.002048,0.0,0.0,55.24,55.234,0.3,2.2784,,,,,
64,bern50,0.6,20.0,2048,1,dev_stl_00,GI,2.8797,0.00338,,,,,7.57,0.002048,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,20.0,2048,1,dev_stl_01,RQL,16.1411,0.15246,,0.29705,0.01819,0.135733,7.58,0.002048,0.0,0.0,167.92,167.919,1.0,16.1282,OK,0.9405,0.825,0.675,False
64,bern50,0.6,20.0,2048,1,dev_stl_01,POISSON-LIN,16.0615,0.15321,,0.46153,-0.36797,0.165219,7.58,0.002048,0.0,0.0,93.0,92.997,1.0,12.301,,,,,
64,bern50,0.6,20.0,2048,1,dev_stl_01,SAT-POISSON,16.118,0.15021,,0.29786,0.01815,0.052007,7.58,0.002048,0.0,0.0,129.96,129.964,1.0,16.1046,,,,,
64,bern50,0.6,20.0,2048,1,dev_stl_01,PRECORRECT,2.667,0.00553,,1.49832,0.07279,6835568022780.179,7.58,0.002048,0.0,0.0,55.72,55.717,0.3,2.0729,,,,,
64,bern50,0.6,20.0,2048,1,dev_stl_01,GI,2.667,0.00553,,,,,7.58,0.002048,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,20.0,2048,1,dev_stl_02,RQL,14.7938,0.14236,,0.38005,0.01386,0.195401,7.56,0.002048,0.0,0.0,166.08,166.079,1.0,14.7863,OK,0.9738,0.625,0.65,False
64,bern50,0.6,20.0,2048,1,dev_stl_02,POISSON-LIN,14.7994,0.13861,,0.50969,-0.36958,0.220709,7.56,0.002048,0.0,0.0,91.1,91.099,1.0,12.2371,,,,,
64,bern50,0.6,20.0,2048,1,dev_stl_02,SAT-POISSON,14.9071,0.14053,,0.37505,0.01409,0.075109,7.56,0.002048,0.0,0.0,129.9,129.902,1.0,14.9015,,,,,
64,bern50,0.6,20.0,2048,1,dev_stl_02,PRECORRECT,3.3389,0.00283,,1.51407,0.07009,6598485610224.843,7.56,0.002048,0.0,0.0,55.57,55.567,0.3,2.7803,,,,,
64,bern50,0.6,20.0,2048,1,dev_stl_02,GI,3.3389,0.00283,,,,,7.56,0.002048,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,20.0,2048,1,dev_stl_03,RQL,14.8668,0.1508,,0.65292,0.01529,0.189955,7.57,0.002048,0.0,0.0,165.95,165.955,1.0,14.8669,OK,0.97,0.65,0.25,False
64,bern50,0.6,20.0,2048,1,dev_stl_03,POISSON-LIN,14.7959,0.14878,,0.71492,-0.36909,0.201435,7.57,0.002048,0.0,0.0,94.43,94.43,1.0,14.0789,,,,,
64,bern50,0.6,20.0,2048,1,dev_stl_03,SAT-POISSON,14.7651,0.14781,,0.66072,0.01524,0.070299,7.57,0.002048,0.0,0.0,131.79,131.786,1.0,14.7638,,,,,
64,bern50,0.6,20.0,2048,1,dev_stl_03,PRECORRECT,9.298,0.01391,,1.30657,0.0719,6422303390324.8,7.57,0.002048,0.0,0.0,55.31,55.308,0.3,8.8415,,,,,
64,bern50,0.6,20.0,2048,1,dev_stl_03,GI,9.298,0.01391,,,,,7.57,0.002048,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,20.0,2048,1,dev_text,RQL,13.0742,0.02733,,0.97337,0.01547,0.155466,7.57,0.002048,0.0,0.0,166.56,166.559,1.0,13.0742,OK,1.097,0.075,0.125,False
64,bern50,0.6,20.0,2048,1,dev_text,POISSON-LIN,13.0684,0.02712,,0.97752,-0.36905,0.182512,7.57,0.002048,0.0,0.0,92.57,92.565,1.0,13.0373,,,,,
64,bern50,0.6,20.0,2048,1,dev_text,SAT-POISSON,13.0749,0.02732,,0.9733,0.01525,0.108988,7.57,0.002048,0.0,0.0,107.33,107.328,1.0,13.0749,,,,,
64,bern50,0.6,20.0,2048,1,dev_text,PRECORRECT,13.0944,0.02598,,0.97529,0.07505,6641527313426.212,7.57,0.002048,0.0,0.0,55.24,55.239,0.3,13.0571,,,,,
64,bern50,0.6,20.0,2048,1,dev_text,GI,13.0944,0.02598,,,,,7.57,0.002048,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,20.0,2048,1,dev_fine_lines,RQL,6.0775,0.00361,,0.75106,0.01281,0.139334,7.56,0.002048,0.0,0.0,167.28,167.282,1.0,6.0768,OK,0.971,0.675,0.95,False
64,bern50,0.6,20.0,2048,1,dev_fine_lines,POISSON-LIN,6.0908,0.00364,,0.78883,-0.37002,0.163972,7.56,0.002048,0.0,0.0,92.71,92.708,1.0,5.6506,,,,,
64,bern50,0.6,20.0,2048,1,dev_fine_lines,SAT-POISSON,6.0786,0.00359,,0.75096,0.01287,0.055181,7.56,0.002048,0.0,0.0,128.22,128.225,1.0,6.0779,,,,,
64,bern50,0.6,20.0,2048,1,dev_fine_lines,PRECORRECT,1.9008,0.02592,,1.26741,0.06703,6620669819808.53,7.56,0.002048,0.0,0.0,55.27,55.271,0.3,1.5319,,,,,
64,bern50,0.6,20.0,2048,1,dev_fine_lines,GI,1.9008,0.02592,,,,,7.56,0.002048,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,50.0,2048,0,dev_stl_00,RQL,18.489,0.27842,,0.23674,0.00601,0.223014,18.81,0.0051199999999999996,0.0,0.0,173.98,172.852,1.0,18.486,OK,0.9958,0.55,0.45,False
64,bern50,0.6,50.0,2048,0,dev_stl_00,POISSON-LIN,18.4182,0.27614,,0.43317,-0.37253,0.449591,18.81,0.0051199999999999996,0.0,0.0,97.97,97.973,1.0,13.2383,,,,,
64,bern50,0.6,50.0,2048,0,dev_stl_00,SAT-POISSON,18.4424,0.27428,,0.23802,0.00605,0.097276,18.81,0.0051199999999999996,0.0,0.0,130.7,130.702,1.0,18.4394,,,,,
64,bern50,0.6,50.0,2048,0,dev_stl_00,PRECORRECT,3.0852,0.00394,,1.43103,0.02705,8607003295244.908,18.81,0.0051199999999999996,0.0,0.0,53.97,53.967,0.3,2.8586,,,,,
64,bern50,0.6,50.0,2048,0,dev_stl_00,GI,3.0852,0.00394,,,,,18.81,0.0051199999999999996,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,50.0,2048,0,dev_stl_01,RQL,16.0646,0.15127,,0.29939,0.01066,0.262094,18.87,0.0051199999999999996,0.0,0.0,169.34,169.343,1.0,16.0601,OK,1.028,0.4,0.475,False
64,bern50,0.6,50.0,2048,0,dev_stl_01,POISSON-LIN,16.0174,0.15291,,0.46447,-0.37074,0.46575,18.87,0.0051199999999999996,0.0,0.0,97.41,97.408,1.0,12.2459,,,,,
64,bern50,0.6,50.0,2048,0,dev_stl_01,SAT-POISSON,16.022,0.15282,,0.30087,0.01064,0.114531,18.87,0.0051199999999999996,0.0,0.0,128.93,128.934,1.0,16.0175,,,,,
64,bern50,0.6,50.0,2048,0,dev_stl_01,PRECORRECT,2.8935,-0.00335,,1.40583,0.03265,8701981838491.48,18.87,0.0051199999999999996,0.0,0.0,53.9,53.899,0.3,2.6263,,,,,
64,bern50,0.6,50.0,2048,0,dev_stl_01,GI,2.8935,-0.00335,,,,,18.87,0.0051199999999999996,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,50.0,2048,0,dev_stl_02,RQL,14.9521,0.14109,,0.373,0.011,0.32112,18.87,0.0051199999999999996,0.0,0.0,171.52,171.524,1.0,14.949,OK,1.0684,0.25,0.825,False
64,bern50,0.6,50.0,2048,0,dev_stl_02,POISSON-LIN,14.9308,0.13926,,0.50781,-0.3706,0.546054,18.87,0.0051199999999999996,0.0,0.0,102.44,102.443,1.0,12.2691,,,,,
64,bern50,0.6,50.0,2048,0,dev_stl_02,SAT-POISSON,14.9493,0.14075,,0.37312,0.01099,0.139858,18.87,0.0051199999999999996,0.0,0.0,132.1,132.103,1.0,14.9463,,,,,
64,bern50,0.6,50.0,2048,0,dev_stl_02,PRECORRECT,3.6634,0.00507,,1.40841,0.03172,8801846405698.041,18.87,0.0051199999999999996,0.0,0.0,54.02,54.02,0.3,3.4087,,,,,
64,bern50,0.6,50.0,2048,0,dev_stl_02,GI,3.6634,0.00507,,,,,18.87,0.0051199999999999996,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,50.0,2048,0,dev_stl_03,RQL,14.9472,0.15209,,0.64687,0.00476,0.261804,18.8,0.0051199999999999996,0.0,0.0,166.83,166.834,1.0,14.9478,OK,1.0715,0.175,0.375,False
64,bern50,0.6,50.0,2048,0,dev_stl_03,POISSON-LIN,14.7642,0.14799,,0.71748,-0.37302,0.457454,18.8,0.0051199999999999996,0.0,0.0,100.61,100.614,1.0,14.048,,,,,
64,bern50,0.6,50.0,2048,0,dev_stl_03,SAT-POISSON,14.945,0.1522,,0.64703,0.00479,0.10799,18.8,0.0051199999999999996,0.0,0.0,129.65,129.653,1.0,14.9456,,,,,
64,bern50,0.6,50.0,2048,0,dev_stl_03,PRECORRECT,9.481,0.03369,,1.23619,0.02487,8707277724805.914,18.8,0.0051199999999999996,0.0,0.0,53.59,53.585,0.3,9.3224,,,,,
64,bern50,0.6,50.0,2048,0,dev_stl_03,GI,9.481,0.03369,,,,,18.8,0.0051199999999999996,0.0,0.0,0.04,,,,,,,,
64,bern50,0.6,50.0,2048,0,dev_text,RQL,13.0718,0.02729,,0.97364,-0.0057,0.523933,18.67,0.0051199999999999996,0.0,0.0,150.4,150.402,1.0,13.0718,OK,1.0823,0.175,0.475,False
64,bern50,0.6,50.0,2048,0,dev_text,POISSON-LIN,13.0746,0.02746,,0.97723,-0.37714,0.527275,18.67,0.0051199999999999996,0.0,0.0,98.77,98.769,1.0,13.0399,,,,,
64,bern50,0.6,50.0,2048,0,dev_text,SAT-POISSON,13.0744,0.02738,,0.97336,-0.0058,0.205122,18.67,0.0051199999999999996,0.0,0.0,114.23,114.226,1.0,13.0744,,,,,
64,bern50,0.6,50.0,2048,0,dev_text,PRECORRECT,13.309,0.02969,,0.94791,0.01738,8657941763780.148,18.67,0.0051199999999999996,0.0,0.0,53.86,53.856,0.3,13.3045,,,,,
64,bern50,0.6,50.0,2048,0,dev_text,GI,13.309,0.02969,,,,,18.67,0.0051199999999999996,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,50.0,2048,0,dev_fine_lines,RQL,6.1295,0.00398,,0.74651,0.00836,0.303663,18.84,0.0051199999999999996,0.0,0.0,168.51,168.511,1.0,6.1295,OK,1.0755,0.175,0.875,False
64,bern50,0.6,50.0,2048,0,dev_fine_lines,POISSON-LIN,6.088,0.00366,,0.7893,-0.37163,0.48689,18.84,0.0051199999999999996,0.0,0.0,101.24,101.245,1.0,5.6454,,,,,
64,bern50,0.6,50.0,2048,0,dev_fine_lines,SAT-POISSON,6.1283,0.0039,,0.74661,0.00834,0.123666,18.84,0.0051199999999999996,0.0,0.0,130.06,130.054,1.0,6.1283,,,,,
64,bern50,0.6,50.0,2048,0,dev_fine_lines,PRECORRECT,2.1673,0.03717,,1.20035,0.03056,8647660970163.549,18.84,0.0051199999999999996,0.0,0.0,53.49,53.49,0.3,2.0041,,,,,
64,bern50,0.6,50.0,2048,0,dev_fine_lines,GI,2.1673,0.03717,,,,,18.84,0.0051199999999999996,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,50.0,2048,1,dev_stl_00,RQL,18.3458,0.27644,,0.24067,0.00516,0.531841,18.81,0.0051199999999999996,0.0,0.0,159.42,159.418,1.0,18.3432,OK,1.0831,0.05,0.35,False
64,bern50,0.6,50.0,2048,1,dev_stl_00,POISSON-LIN,18.557,0.27623,,0.43229,-0.373,0.514699,18.81,0.0051199999999999996,0.0,0.0,102.3,102.303,1.0,13.256,,,,,
64,bern50,0.6,50.0,2048,1,dev_stl_00,SAT-POISSON,18.451,0.27245,,0.23775,0.00522,0.197216,18.81,0.0051199999999999996,0.0,0.0,114.05,114.055,1.0,18.449,,,,,
64,bern50,0.6,50.0,2048,1,dev_stl_00,PRECORRECT,3.0969,0.00677,,1.42731,0.02561,8594803715014.5625,18.81,0.0051199999999999996,0.0,0.0,54.07,54.066,0.3,2.8812,,,,,
64,bern50,0.6,50.0,2048,1,dev_stl_00,GI,3.0969,0.00677,,,,,18.81,0.0051199999999999996,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,50.0,2048,1,dev_stl_01,RQL,16.2697,0.15866,,0.29242,0.01343,0.328499,18.9,0.0051199999999999996,0.0,0.0,165.15,165.147,1.0,16.2649,OK,1.0083,0.425,0.175,False
64,bern50,0.6,50.0,2048,1,dev_stl_01,POISSON-LIN,16.2241,0.1562,,0.46071,-0.3698,0.565763,18.9,0.0051199999999999996,0.0,0.0,100.16,100.158,1.0,12.3165,,,,,
64,bern50,0.6,50.0,2048,1,dev_stl_01,SAT-POISSON,16.2283,0.15845,,0.29383,0.01345,0.129475,18.9,0.0051199999999999996,0.0,0.0,129.12,129.116,1.0,16.2231,,,,,
64,bern50,0.6,50.0,2048,1,dev_stl_01,PRECORRECT,2.8613,0.00788,,1.41384,0.03438,8609122403794.942,18.9,0.0051199999999999996,0.0,0.0,53.21,53.209,0.3,2.577,,,,,
64,bern50,0.6,50.0,2048,1,dev_stl_01,GI,2.8613,0.00788,,,,,18.9,0.0051199999999999996,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,50.0,2048,1,dev_stl_02,RQL,14.9405,0.1382,,0.37345,0.00861,0.301451,18.85,0.0051199999999999996,0.0,0.0,170.0,170.005,1.0,14.9385,OK,0.9103,0.925,0.625,False
64,bern50,0.6,50.0,2048,1,dev_stl_02,POISSON-LIN,14.8868,0.14118,,0.50935,-0.37166,0.522123,18.85,0.0051199999999999996,0.0,0.0,103.35,103.346,1.0,12.2429,,,,,
64,bern50,0.6,50.0,2048,1,dev_stl_02,SAT-POISSON,14.9204,0.13709,,0.37432,0.00863,0.127472,18.85,0.0051199999999999996,0.0,0.0,129.71,129.714,1.0,14.9183,,,,,
64,bern50,0.6,50.0,2048,1,dev_stl_02,PRECORRECT,3.661,0.00443,,1.40464,0.02852,8866117183384.676,18.85,0.0051199999999999996,0.0,0.0,53.94,53.936,0.3,3.4319,,,,,
64,bern50,0.6,50.0,2048,1,dev_stl_02,GI,3.661,0.00443,,,,,18.85,0.0051199999999999996,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,50.0,2048,1,dev_stl_03,RQL,15.0268,0.15462,,0.64093,0.00616,0.337382,18.82,0.0051199999999999996,0.0,0.0,166.6,166.596,1.0,15.0279,OK,0.9899,0.675,0.2,False
64,bern50,0.6,50.0,2048,1,dev_stl_03,POISSON-LIN,14.7724,0.14795,,0.717,-0.37261,0.495739,18.82,0.0051199999999999996,0.0,0.0,95.51,95.511,1.0,14.0538,,,,,
64,bern50,0.6,50.0,2048,1,dev_stl_03,SAT-POISSON,14.7887,0.14833,,0.65883,0.0062,0.132776,18.82,0.0051199999999999996,0.0,0.0,131.58,131.582,1.0,14.7886,,,,,
64,bern50,0.6,50.0,2048,1,dev_stl_03,PRECORRECT,9.3966,0.03466,,1.2493,0.02612,8704058244505.257,18.82,0.0051199999999999996,0.0,0.0,53.83,53.829,0.3,9.2308,,,,,
64,bern50,0.6,50.0,2048,1,dev_stl_03,GI,9.3966,0.03466,,,,,18.82,0.0051199999999999996,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,50.0,2048,1,dev_text,RQL,13.0664,0.0271,,0.97425,0.00595,0.352397,18.82,0.0051199999999999996,0.0,0.0,168.97,168.966,1.0,13.0664,OK,1.1942,0.025,0.175,False
64,bern50,0.6,50.0,2048,1,dev_text,POISSON-LIN,13.0638,0.02705,,0.97791,-0.37271,0.598496,18.82,0.0051199999999999996,0.0,0.0,99.28,99.277,1.0,13.0339,,,,,
64,bern50,0.6,50.0,2048,1,dev_text,SAT-POISSON,13.0652,0.02706,,0.97439,0.00587,0.152139,18.82,0.0051199999999999996,0.0,0.0,128.94,128.944,1.0,13.0651,,,,,
64,bern50,0.6,50.0,2048,1,dev_text,PRECORRECT,13.2953,0.0348,,0.94983,0.02847,8653077701239.361,18.82,0.0051199999999999996,0.0,0.0,53.99,53.991,0.3,13.2869,,,,,
64,bern50,0.6,50.0,2048,1,dev_text,GI,13.2953,0.0348,,,,,18.82,0.0051199999999999996,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,50.0,2048,1,dev_fine_lines,RQL,6.1298,0.00388,,0.74648,0.0006,0.300494,18.75,0.0051199999999999996,0.0,0.0,163.36,163.36,1.0,6.1299,OK,1.0649,0.125,0.4,False
64,bern50,0.6,50.0,2048,1,dev_fine_lines,POISSON-LIN,6.0919,0.00367,,0.78976,-0.37479,0.460604,18.75,0.0051199999999999996,0.0,0.0,103.02,103.021,1.0,5.6404,,,,,
64,bern50,0.6,50.0,2048,1,dev_fine_lines,SAT-POISSON,6.1321,0.00391,,0.74629,0.0006,0.110107,18.75,0.0051199999999999996,0.0,0.0,123.79,123.786,1.0,6.1321,,,,,
64,bern50,0.6,50.0,2048,1,dev_fine_lines,PRECORRECT,2.1166,0.0285,,1.19982,0.02021,8573565664596.622,18.75,0.0051199999999999996,0.0,0.0,50.89,50.886,0.3,2.0079,,,,,
64,bern50,0.6,50.0,2048,1,dev_fine_lines,GI,2.1166,0.0285,,,,,18.75,0.0051199999999999996,0.0,0.0,0.05,,,,,,,,
64,bern50,0.6,100.0,2048,0,dev_stl_00,RQL,18.4533,0.27297,,0.23766,0.00322,1.935064,37.56,0.010239999999999999,0.0,0.0,139.03,138.02,1.0,18.4524,OK,0.9658,0.675,0.375,False
64,bern50,0.6,100.0,2048,0,dev_stl_00,POISSON-LIN,18.5239,0.2759,,0.43316,-0.37364,16.137745,37.56,0.010239999999999999,0.0,0.0,77.18,77.183,1.0,13.2386,,,,,
64,bern50,0.6,100.0,2048,0,dev_stl_00,SAT-POISSON,18.4493,0.27285,,0.23777,0.00317,0.952222,37.56,0.010239999999999999,0.0,0.0,95.17,95.165,1.0,18.4484,,,,,
64,bern50,0.6,100.0,2048,0,dev_stl_00,PRECORRECT,3.3085,-0.00201,,1.37613,0.01316,9468514892734.158,37.56,0.010239999999999999,0.0,0.0,53.09,53.085,0.3,3.1984,,,,,
