shard,stage,side,pattern,rho_bar,nu,M,seed,image,arm,imageset,mismatch,blocked_by
S3_02,S3,64,bern50,0.6,500,2048,0,stl_07,RQL,conf,det.p_ap=0.05,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_07,RQL,conf,det.p_ap=0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_07,RQL,conf,det.start_mode=delayed,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_07,RQL,conf,est.tau_err=-0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_07,RQL,conf,est.tau_err=-0.2,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_07,RQL,conf,est.tau_err=0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_07,RQL,conf,est.tau_err=0.2,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_07,PRECORRECT,conf,det.dark_frac=0.5;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_07,PRECORRECT,conf,det.guard=2.5e-07,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_07,PRECORRECT,conf,det.guard=5e-08,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_07,PRECORRECT,conf,det.p_ap=0.01,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_07,PRECORRECT,conf,det.p_ap=0.02,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_07,PRECORRECT,conf,det.p_ap=0.05,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_07,PRECORRECT,conf,det.p_ap=0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_07,PRECORRECT,conf,det.start_mode=delayed,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_07,PRECORRECT,conf,est.tau_err=-0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_07,PRECORRECT,conf,est.tau_err=-0.2,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_07,PRECORRECT,conf,est.tau_err=0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_07,PRECORRECT,conf,est.tau_err=0.2,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_08,RQL,conf,det.dark_frac=0.5;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_08,RQL,conf,det.guard=2.5e-07,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_08,RQL,conf,det.guard=5e-08,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_08,RQL,conf,det.p_ap=0.01,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_08,RQL,conf,det.p_ap=0.02,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_08,RQL,conf,det.p_ap=0.05,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_08,RQL,conf,det.p_ap=0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_08,RQL,conf,det.start_mode=delayed,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_08,RQL,conf,est.tau_err=-0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_08,RQL,conf,est.tau_err=-0.2,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_08,RQL,conf,est.tau_err=0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_08,RQL,conf,est.tau_err=0.2,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_08,PRECORRECT,conf,det.dark_frac=0.5;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_08,PRECORRECT,conf,det.guard=2.5e-07,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_08,PRECORRECT,conf,det.guard=5e-08,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_08,PRECORRECT,conf,det.p_ap=0.01,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_08,PRECORRECT,conf,det.p_ap=0.02,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_08,PRECORRECT,conf,det.p_ap=0.05,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_08,PRECORRECT,conf,det.p_ap=0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_08,PRECORRECT,conf,det.start_mode=delayed,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_08,PRECORRECT,conf,est.tau_err=-0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_08,PRECORRECT,conf,est.tau_err=-0.2,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_08,PRECORRECT,conf,est.tau_err=0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_08,PRECORRECT,conf,est.tau_err=0.2,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_09,RQL,conf,det.dark_frac=0.5;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_09,RQL,conf,det.guard=2.5e-07,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_09,RQL,conf,det.guard=5e-08,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_09,RQL,conf,det.p_ap=0.01,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_09,RQL,conf,det.p_ap=0.02,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_09,RQL,conf,det.p_ap=0.05,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_09,RQL,conf,det.p_ap=0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_09,RQL,conf,det.start_mode=delayed,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_09,RQL,conf,est.tau_err=-0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_09,RQL,conf,est.tau_err=-0.2,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_09,RQL,conf,est.tau_err=0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_09,RQL,conf,est.tau_err=0.2,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_09,PRECORRECT,conf,det.dark_frac=0.5;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_09,PRECORRECT,conf,det.guard=2.5e-07,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_09,PRECORRECT,conf,det.guard=5e-08,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_09,PRECORRECT,conf,det.p_ap=0.01,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_09,PRECORRECT,conf,det.p_ap=0.02,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_09,PRECORRECT,conf,det.p_ap=0.05,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_09,PRECORRECT,conf,det.p_ap=0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_09,PRECORRECT,conf,det.start_mode=delayed,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_09,PRECORRECT,conf,est.tau_err=-0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_09,PRECORRECT,conf,est.tau_err=-0.2,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_09,PRECORRECT,conf,est.tau_err=0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_09,PRECORRECT,conf,est.tau_err=0.2,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_10,RQL,conf,det.dark_frac=0.5;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_10,RQL,conf,det.guard=2.5e-07,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_10,RQL,conf,det.guard=5e-08,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_10,RQL,conf,det.p_ap=0.01,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_10,RQL,conf,det.p_ap=0.02,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_10,RQL,conf,det.p_ap=0.05,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_10,RQL,conf,det.p_ap=0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_10,RQL,conf,det.start_mode=delayed,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_10,RQL,conf,est.tau_err=-0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_10,RQL,conf,est.tau_err=-0.2,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_10,RQL,conf,est.tau_err=0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_10,RQL,conf,est.tau_err=0.2,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_10,PRECORRECT,conf,det.dark_frac=0.5;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_10,PRECORRECT,conf,det.guard=2.5e-07,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_10,PRECORRECT,conf,det.guard=5e-08,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_10,PRECORRECT,conf,det.p_ap=0.01,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_10,PRECORRECT,conf,det.p_ap=0.02,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_10,PRECORRECT,conf,det.p_ap=0.05,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_10,PRECORRECT,conf,det.p_ap=0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_10,PRECORRECT,conf,det.start_mode=delayed,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_10,PRECORRECT,conf,est.tau_err=-0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_10,PRECORRECT,conf,est.tau_err=-0.2,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_10,PRECORRECT,conf,est.tau_err=0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_10,PRECORRECT,conf,est.tau_err=0.2,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_11,RQL,conf,det.dark_frac=0.5;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_11,RQL,conf,det.guard=2.5e-07,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_11,RQL,conf,det.guard=5e-08,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_11,RQL,conf,det.p_ap=0.01,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_11,RQL,conf,det.p_ap=0.02,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_11,RQL,conf,det.p_ap=0.05,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_11,RQL,conf,det.p_ap=0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_11,RQL,conf,det.start_mode=delayed,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_11,RQL,conf,est.tau_err=-0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_11,RQL,conf,est.tau_err=-0.2,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_11,RQL,conf,est.tau_err=0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_11,RQL,conf,est.tau_err=0.2,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_11,PRECORRECT,conf,det.dark_frac=0.5;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_11,PRECORRECT,conf,det.guard=2.5e-07,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_11,PRECORRECT,conf,det.guard=5e-08,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_11,PRECORRECT,conf,det.p_ap=0.01,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_11,PRECORRECT,conf,det.p_ap=0.02,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_11,PRECORRECT,conf,det.p_ap=0.05,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_11,PRECORRECT,conf,det.p_ap=0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_11,PRECORRECT,conf,det.start_mode=delayed,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_11,PRECORRECT,conf,est.tau_err=-0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_11,PRECORRECT,conf,est.tau_err=-0.2,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_11,PRECORRECT,conf,est.tau_err=0.1,
S3_02,S3,64,bern50,0.6,500,2048,0,stl_11,PRECORRECT,conf,est.tau_err=0.2,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,RQL,conf,det.dark_frac=0.05;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,RQL,conf,det.dark_frac=0.1;est.dark_known=0,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,RQL,conf,det.dark_frac=0.1;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,RQL,conf,det.dark_frac=0.25;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,RQL,conf,det.dark_frac=0.5;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,RQL,conf,det.guard=2.5e-07,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,RQL,conf,det.guard=5e-08,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,RQL,conf,det.p_ap=0.01,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,RQL,conf,det.p_ap=0.02,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,RQL,conf,det.p_ap=0.05,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,RQL,conf,det.p_ap=0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,RQL,conf,det.start_mode=delayed,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,RQL,conf,est.tau_err=-0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,RQL,conf,est.tau_err=-0.2,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,RQL,conf,est.tau_err=0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,RQL,conf,est.tau_err=0.2,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,PRECORRECT,conf,det.dark_frac=0.05;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,PRECORRECT,conf,det.dark_frac=0.1;est.dark_known=0,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,PRECORRECT,conf,det.dark_frac=0.1;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,PRECORRECT,conf,det.dark_frac=0.25;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,PRECORRECT,conf,det.dark_frac=0.5;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,PRECORRECT,conf,det.guard=2.5e-07,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,PRECORRECT,conf,det.guard=5e-08,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,PRECORRECT,conf,det.p_ap=0.01,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,PRECORRECT,conf,det.p_ap=0.02,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,PRECORRECT,conf,det.p_ap=0.05,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,PRECORRECT,conf,det.p_ap=0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,PRECORRECT,conf,det.start_mode=delayed,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,PRECORRECT,conf,est.tau_err=-0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,PRECORRECT,conf,est.tau_err=-0.2,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,PRECORRECT,conf,est.tau_err=0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_00,PRECORRECT,conf,est.tau_err=0.2,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,RQL,conf,det.dark_frac=0.05;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,RQL,conf,det.dark_frac=0.1;est.dark_known=0,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,RQL,conf,det.dark_frac=0.1;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,RQL,conf,det.dark_frac=0.25;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,RQL,conf,det.dark_frac=0.5;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,RQL,conf,det.guard=2.5e-07,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,RQL,conf,det.guard=5e-08,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,RQL,conf,det.p_ap=0.01,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,RQL,conf,det.p_ap=0.02,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,RQL,conf,det.p_ap=0.05,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,RQL,conf,det.p_ap=0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,RQL,conf,det.start_mode=delayed,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,RQL,conf,est.tau_err=-0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,RQL,conf,est.tau_err=-0.2,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,RQL,conf,est.tau_err=0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,RQL,conf,est.tau_err=0.2,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,PRECORRECT,conf,det.dark_frac=0.05;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,PRECORRECT,conf,det.dark_frac=0.1;est.dark_known=0,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,PRECORRECT,conf,det.dark_frac=0.1;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,PRECORRECT,conf,det.dark_frac=0.25;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,PRECORRECT,conf,det.dark_frac=0.5;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,PRECORRECT,conf,det.guard=2.5e-07,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,PRECORRECT,conf,det.guard=5e-08,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,PRECORRECT,conf,det.p_ap=0.01,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,PRECORRECT,conf,det.p_ap=0.02,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,PRECORRECT,conf,det.p_ap=0.05,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,PRECORRECT,conf,det.p_ap=0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,PRECORRECT,conf,det.start_mode=delayed,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,PRECORRECT,conf,est.tau_err=-0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,PRECORRECT,conf,est.tau_err=-0.2,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,PRECORRECT,conf,est.tau_err=0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_01,PRECORRECT,conf,est.tau_err=0.2,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,RQL,conf,det.dark_frac=0.05;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,RQL,conf,det.dark_frac=0.1;est.dark_known=0,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,RQL,conf,det.dark_frac=0.1;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,RQL,conf,det.dark_frac=0.25;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,RQL,conf,det.dark_frac=0.5;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,RQL,conf,det.guard=2.5e-07,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,RQL,conf,det.guard=5e-08,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,RQL,conf,det.p_ap=0.01,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,RQL,conf,det.p_ap=0.02,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,RQL,conf,det.p_ap=0.05,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,RQL,conf,det.p_ap=0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,RQL,conf,det.start_mode=delayed,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,RQL,conf,est.tau_err=-0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,RQL,conf,est.tau_err=-0.2,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,RQL,conf,est.tau_err=0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,RQL,conf,est.tau_err=0.2,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,PRECORRECT,conf,det.dark_frac=0.05;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,PRECORRECT,conf,det.dark_frac=0.1;est.dark_known=0,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,PRECORRECT,conf,det.dark_frac=0.1;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,PRECORRECT,conf,det.dark_frac=0.25;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,PRECORRECT,conf,det.dark_frac=0.5;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,PRECORRECT,conf,det.guard=2.5e-07,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,PRECORRECT,conf,det.guard=5e-08,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,PRECORRECT,conf,det.p_ap=0.01,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,PRECORRECT,conf,det.p_ap=0.02,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,PRECORRECT,conf,det.p_ap=0.05,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,PRECORRECT,conf,det.p_ap=0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,PRECORRECT,conf,det.start_mode=delayed,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,PRECORRECT,conf,est.tau_err=-0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,PRECORRECT,conf,est.tau_err=-0.2,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,PRECORRECT,conf,est.tau_err=0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_02,PRECORRECT,conf,est.tau_err=0.2,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,RQL,conf,det.dark_frac=0.05;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,RQL,conf,det.dark_frac=0.1;est.dark_known=0,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,RQL,conf,det.dark_frac=0.1;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,RQL,conf,det.dark_frac=0.25;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,RQL,conf,det.dark_frac=0.5;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,RQL,conf,det.guard=2.5e-07,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,RQL,conf,det.guard=5e-08,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,RQL,conf,det.p_ap=0.01,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,RQL,conf,det.p_ap=0.02,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,RQL,conf,det.p_ap=0.05,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,RQL,conf,det.p_ap=0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,RQL,conf,det.start_mode=delayed,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,RQL,conf,est.tau_err=-0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,RQL,conf,est.tau_err=-0.2,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,RQL,conf,est.tau_err=0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,RQL,conf,est.tau_err=0.2,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,PRECORRECT,conf,det.dark_frac=0.05;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,PRECORRECT,conf,det.dark_frac=0.1;est.dark_known=0,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,PRECORRECT,conf,det.dark_frac=0.1;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,PRECORRECT,conf,det.dark_frac=0.25;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,PRECORRECT,conf,det.dark_frac=0.5;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,PRECORRECT,conf,det.guard=2.5e-07,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,PRECORRECT,conf,det.guard=5e-08,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,PRECORRECT,conf,det.p_ap=0.01,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,PRECORRECT,conf,det.p_ap=0.02,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,PRECORRECT,conf,det.p_ap=0.05,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,PRECORRECT,conf,det.p_ap=0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,PRECORRECT,conf,det.start_mode=delayed,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,PRECORRECT,conf,est.tau_err=-0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,PRECORRECT,conf,est.tau_err=-0.2,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,PRECORRECT,conf,est.tau_err=0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_03,PRECORRECT,conf,est.tau_err=0.2,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_04,RQL,conf,det.dark_frac=0.05;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_04,RQL,conf,det.dark_frac=0.1;est.dark_known=0,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_04,RQL,conf,det.dark_frac=0.1;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_04,RQL,conf,det.dark_frac=0.25;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_04,RQL,conf,det.dark_frac=0.5;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_04,RQL,conf,det.guard=2.5e-07,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_04,RQL,conf,det.guard=5e-08,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_04,RQL,conf,det.p_ap=0.01,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_04,RQL,conf,det.p_ap=0.02,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_04,RQL,conf,det.p_ap=0.05,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_04,RQL,conf,det.p_ap=0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_04,RQL,conf,det.start_mode=delayed,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_04,RQL,conf,est.tau_err=-0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_04,RQL,conf,est.tau_err=-0.2,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_04,RQL,conf,est.tau_err=0.1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_04,RQL,conf,est.tau_err=0.2,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_04,PRECORRECT,conf,det.dark_frac=0.05;est.dark_known=1,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_04,PRECORRECT,conf,det.dark_frac=0.1;est.dark_known=0,
S3_02,S3,64,bern50,0.6,500,2048,1,stl_04,PRECORRECT,conf,det.dark_frac=0.1;est.dark_known=1,
