side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect
64,bern50,0.6,5.0,4096,1,dev_stl_00,RQL,18.5296,0.27481,,0.24762,0.07897,0.067107,1.96,0.001024,0.0,0.0,84.18,84.184,18.0959,1.0,0.815089,0.82747,0.0,0.999697,0.5,0.032906,0.067107,OK,0.9325,0.95,0.65,False
64,bern50,0.6,5.0,4096,1,dev_stl_00,POISSON-LIN,18.4212,0.27397,,0.41124,-0.34509,0.041942,1.96,0.001024,0.0,0.0,9.82,9.82,13.6897,1.0,0.815089,0.82747,0.0,0.999697,0.5,0.020566,0.041942,,,,,
64,bern50,0.6,5.0,4096,1,dev_stl_00,SAT-POISSON,18.4593,0.27432,,0.24945,0.07862,0.026214,1.96,0.001024,0.0,0.0,5.19,5.187,18.0319,1.0,0.815089,0.82747,0.0,0.999697,0.5,0.012854,0.026214,,,,,
64,bern50,0.6,5.0,4096,1,dev_stl_00,PRECORRECT,5.9715,0.00012,,1.0,-1.0,29005842010995.35,1.96,0.001024,0.0,0.0,2.34,2.338,5.9715,1.0,0.815089,0.82747,0.0,0.999697,0.5,14223193596859.18,29005842010995.35,,,,,
64,bern50,0.6,5.0,4096,1,dev_stl_00,GI,2.963,-0.00011,,,,,1.96,0.001024,0.0,0.0,0.17,,,,,,,,,,,,,,,
64,bern50,0.6,5.0,4096,1,dev_stl_01,RQL,14.2898,0.15054,,0.37694,0.05279,0.067107,1.94,0.001024,0.0,0.0,85.95,85.946,14.0594,1.0,0.812805,0.82747,0.0,0.999697,0.5,0.032906,0.067107,OK,0.9856,0.675,0.5,False
64,bern50,0.6,5.0,4096,1,dev_stl_01,POISSON-LIN,-2.3217,0.04236,,1.65344,-0.35517,0.041942,1.94,0.001024,0.0,0.0,1.78,1.776,1.2172,1.0,0.812805,0.82747,0.0,0.999697,0.5,0.020566,0.041942,,,,,
64,bern50,0.6,5.0,4096,1,dev_stl_01,SAT-POISSON,15.7889,0.14546,,0.31346,0.05311,0.026214,1.94,0.001024,0.0,0.0,7.13,7.13,15.6613,1.0,0.812805,0.82747,0.0,0.999697,0.5,0.012854,0.026214,,,,,
64,bern50,0.6,5.0,4096,1,dev_stl_01,PRECORRECT,5.585,8e-05,,1.0,-1.0,29005842010995.35,1.94,0.001024,0.0,0.0,2.49,2.491,5.585,1.0,0.812805,0.82747,0.0,0.999697,0.5,14223193596859.18,29005842010995.35,,,,,
64,bern50,0.6,5.0,4096,1,dev_stl_01,GI,2.5207,0.00455,,,,,1.94,0.001024,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.6,5.0,4096,1,dev_stl_02,RQL,14.9791,0.14241,,0.37556,0.05863,0.067107,1.94,0.001024,0.0,0.0,87.42,87.421,14.8895,47.06568,0.845701,0.82747,0.0,0.999697,0.5,0.032906,0.067107,OK,0.9672,0.85,0.85,False
64,bern50,0.6,5.0,4096,1,dev_stl_02,POISSON-LIN,-1.344,0.01423,,1.61802,-0.36017,0.041942,1.94,0.001024,0.0,0.0,1.55,1.543,2.2036,47.06568,0.845701,0.82747,0.0,0.999697,0.5,0.020566,0.041942,,,,,
64,bern50,0.6,5.0,4096,1,dev_stl_02,SAT-POISSON,14.8542,0.13575,,0.38199,0.05844,0.026214,1.94,0.001024,0.0,0.0,15.59,15.589,14.7422,47.06568,0.845701,0.82747,0.0,0.999697,0.5,0.012854,0.026214,,,,,
64,bern50,0.6,5.0,4096,1,dev_stl_02,PRECORRECT,6.3832,0.00016,,1.0,-1.0,29005842010995.35,1.94,0.001024,0.0,0.0,2.56,2.559,6.3832,47.06568,0.845701,0.82747,0.0,0.999697,0.5,14223193596859.18,29005842010995.35,,,,,
64,bern50,0.6,5.0,4096,1,dev_stl_02,GI,3.5924,0.0048,,,,,1.94,0.001024,0.0,0.0,0.11,,,,,,,,,,,,,,,
64,bern50,0.6,5.0,4096,1,dev_stl_03,RQL,14.7997,0.14266,,0.65972,0.06473,0.067107,1.95,0.001024,0.0,0.0,88.16,88.157,14.7769,1.0,0.811315,0.82747,0.0,0.999697,0.5,0.032906,0.067107,OK,0.9428,0.9,0.775,False
64,bern50,0.6,5.0,4096,1,dev_stl_03,POISSON-LIN,6.7697,0.07558,,1.21628,-0.3515,0.041942,1.95,0.001024,0.0,0.0,2.33,2.325,9.4634,1.0,0.811315,0.82747,0.0,0.999697,0.5,0.020566,0.041942,,,,,
64,bern50,0.6,5.0,4096,1,dev_stl_03,SAT-POISSON,14.7378,0.14101,,0.66468,0.06438,0.026214,1.95,0.001024,0.0,0.0,8.93,8.925,14.7119,1.0,0.811315,0.82747,0.0,0.999697,0.5,0.012854,0.026214,,,,,
64,bern50,0.6,5.0,4096,1,dev_stl_03,PRECORRECT,11.1641,0.00429,,1.0,-1.0,29005842010995.35,1.95,0.001024,0.0,0.0,2.46,2.458,11.1641,1.0,0.811315,0.82747,0.0,0.999697,0.5,14223193596859.18,29005842010995.35,,,,,
64,bern50,0.6,5.0,4096,1,dev_stl_03,GI,9.4024,0.01435,,,,,1.95,0.001024,0.0,0.0,0.1,,,,,,,,,,,,,,,
64,bern50,0.6,5.0,4096,1,dev_text,RQL,13.0709,0.02736,,0.9738,0.04274,0.067107,1.92,0.001024,0.0,0.0,91.09,91.086,13.0704,59.514954,0.850523,0.82747,0.0,0.999697,0.5,0.032906,0.067107,OK,1.0137,0.425,0.725,False
64,bern50,0.6,5.0,4096,1,dev_text,POISSON-LIN,11.7789,0.02806,,1.03945,-0.35821,0.041942,1.92,0.001024,0.0,0.0,1.84,1.84,12.5038,59.514954,0.850523,0.82747,0.0,0.999697,0.5,0.020566,0.041942,,,,,
64,bern50,0.6,5.0,4096,1,dev_text,SAT-POISSON,13.0717,0.02731,,0.97371,0.04258,0.026214,1.92,0.001024,0.0,0.0,7.07,7.068,13.0712,59.514954,0.850523,0.82747,0.0,0.999697,0.5,0.012854,0.026214,,,,,
64,bern50,0.6,5.0,4096,1,dev_text,PRECORRECT,12.8398,0.72447,,1.0,-1.0,29005842010995.35,1.92,0.001024,0.0,0.0,2.57,2.567,12.8398,59.514954,0.850523,0.82747,0.0,0.999697,0.5,14223193596859.18,29005842010995.35,,,,,
64,bern50,0.6,5.0,4096,1,dev_text,GI,12.7464,0.01165,,,,,1.92,0.001024,0.0,0.0,0.15,,,,,,,,,,,,,,,
64,bern50,0.6,5.0,4096,1,dev_fine_lines,RQL,6.1017,0.00481,,0.75026,0.06244,0.067107,1.95,0.001024,0.0,0.0,89.51,89.51,6.0859,31.513707,0.839677,0.82747,0.0,0.999697,0.5,0.032906,0.067107,OK,0.9398,0.9,0.65,False
64,bern50,0.6,5.0,4096,1,dev_fine_lines,POISSON-LIN,-2.2799,0.01306,,1.41766,-0.34736,0.041942,1.95,0.001024,0.0,0.0,1.66,1.655,0.5588,31.513707,0.839677,0.82747,0.0,0.999697,0.5,0.020566,0.041942,,,,,
64,bern50,0.6,5.0,4096,1,dev_fine_lines,SAT-POISSON,6.119,0.00459,,0.74853,0.0624,0.026214,1.95,0.001024,0.0,0.0,14.34,14.344,6.1061,31.513707,0.839677,0.82747,0.0,0.999697,0.5,0.012854,0.026214,,,,,
64,bern50,0.6,5.0,4096,1,dev_fine_lines,PRECORRECT,3.5902,0.0,,1.0,-1.0,29005842010995.35,1.95,0.001024,0.0,0.0,2.45,2.45,3.5902,31.513707,0.839677,0.82747,0.0,0.999697,0.5,14223193596859.18,29005842010995.35,,,,,
64,bern50,0.6,5.0,4096,1,dev_fine_lines,GI,1.9247,0.02834,,,,,1.95,0.001024,0.0,0.0,0.11,,,,,,,,,,,,,,,
64,bern50,0.6,10.0,4096,0,dev_stl_00,RQL,18.4898,0.26864,,0.23874,0.03099,0.092331,3.82,0.002048,0.0,0.0,103.27,103.148,18.4132,15.45327,1.582177,1.559875,0.0,0.999691,0.5,0.045275,0.092331,OK,1.1004,0.025,0.975,False
64,bern50,0.6,10.0,4096,0,dev_stl_00,POISSON-LIN,18.6419,0.2759,,0.4233,-0.36299,0.057707,3.82,0.002048,0.0,0.0,14.97,14.966,13.4386,15.45327,1.582177,1.559875,0.0,0.999691,0.5,0.028297,0.057707,,,,,
64,bern50,0.6,10.0,4096,0,dev_stl_00,SAT-POISSON,18.4416,0.27622,,0.23986,0.031,0.036067,3.82,0.002048,0.0,0.0,5.56,5.556,18.3723,15.45327,1.582177,1.559875,0.0,0.999691,0.5,0.017685,0.036067,,,,,
64,bern50,0.6,10.0,4096,0,dev_stl_00,PRECORRECT,5.9715,0.00012,,1.0,-1.0,133471159610910.86,3.82,0.002048,0.0,0.0,2.7,2.704,5.9715,15.45327,1.582177,1.559875,0.0,0.999691,0.5,65448406635589.09,133471159610910.86,,,,,
64,bern50,0.6,10.0,4096,0,dev_stl_00,GI,3.1698,0.00389,,,,,3.82,0.002048,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.6,10.0,4096,0,dev_stl_01,RQL,15.3025,0.14807,,0.32993,0.03747,0.092331,3.84,0.002048,0.0,0.0,100.98,100.974,15.2164,48.813419,1.630319,1.559875,0.0,0.999691,0.5,0.045275,0.092331,OK,0.9824,0.675,0.15,False
64,bern50,0.6,10.0,4096,0,dev_stl_01,POISSON-LIN,14.1297,0.13711,,0.4827,-0.36056,0.057707,3.84,0.002048,0.0,0.0,10.52,10.52,11.9115,48.813419,1.630319,1.559875,0.0,0.999691,0.5,0.028297,0.057707,,,,,
64,bern50,0.6,10.0,4096,0,dev_stl_01,SAT-POISSON,15.951,0.15214,,0.30531,0.03756,0.036067,3.84,0.002048,0.0,0.0,5.93,5.933,15.8901,48.813419,1.630319,1.559875,0.0,0.999691,0.5,0.017685,0.036067,,,,,
64,bern50,0.6,10.0,4096,0,dev_stl_01,PRECORRECT,5.585,8e-05,,1.0,-1.0,133471159610910.86,3.84,0.002048,0.0,0.0,2.62,2.618,5.585,48.813419,1.630319,1.559875,0.0,0.999691,0.5,65448406635589.09,133471159610910.86,,,,,
64,bern50,0.6,10.0,4096,0,dev_stl_01,GI,2.6428,-0.00653,,,,,3.84,0.002048,0.0,0.0,0.13,,,,,,,,,,,,,,,
64,bern50,0.6,10.0,4096,0,dev_stl_02,RQL,14.968,0.14197,,0.37341,0.02914,0.092331,3.82,0.002048,0.0,0.0,97.23,97.224,14.9395,1.0,1.523078,1.559875,0.0,0.999691,0.5,0.045275,0.092331,OK,0.9362,0.875,0.025,False
64,bern50,0.6,10.0,4096,0,dev_stl_02,POISSON-LIN,14.0586,0.1523,,0.50996,-0.36379,0.057707,3.82,0.002048,0.0,0.0,13.1,13.102,12.2326,1.0,1.523078,1.559875,0.0,0.999691,0.5,0.028297,0.057707,,,,,
64,bern50,0.6,10.0,4096,0,dev_stl_02,SAT-POISSON,14.9401,0.14143,,0.37435,0.02918,0.036067,3.82,0.002048,0.0,0.0,7.02,7.014,14.9176,1.0,1.523078,1.559875,0.0,0.999691,0.5,0.017685,0.036067,,,,,
64,bern50,0.6,10.0,4096,0,dev_stl_02,PRECORRECT,6.3832,0.00016,,1.0,-1.0,133471159610910.86,3.82,0.002048,0.0,0.0,2.54,2.54,6.3832,1.0,1.523078,1.559875,0.0,0.999691,0.5,65448406635589.09,133471159610910.86,,,,,
64,bern50,0.6,10.0,4096,0,dev_stl_02,GI,3.4638,0.0013,,,,,3.82,0.002048,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.6,10.0,4096,0,dev_stl_03,RQL,14.7956,0.14896,,0.65864,0.03023,0.092331,3.82,0.002048,0.0,0.0,96.86,96.863,14.7912,1.0,1.539744,1.559875,0.0,0.999691,0.5,0.045275,0.092331,OK,0.9256,0.925,0.375,False
64,bern50,0.6,10.0,4096,0,dev_stl_03,POISSON-LIN,14.8004,0.15101,,0.71259,-0.3633,0.057707,3.82,0.002048,0.0,0.0,16.05,16.049,14.1073,1.0,1.539744,1.559875,0.0,0.999691,0.5,0.028297,0.057707,,,,,
64,bern50,0.6,10.0,4096,0,dev_stl_03,SAT-POISSON,14.7641,0.14771,,0.6611,0.03028,0.036067,3.82,0.002048,0.0,0.0,5.93,5.93,14.7588,1.0,1.539744,1.559875,0.0,0.999691,0.5,0.017685,0.036067,,,,,
64,bern50,0.6,10.0,4096,0,dev_stl_03,PRECORRECT,11.1641,0.00429,,1.0,-1.0,133471159610910.86,3.82,0.002048,0.0,0.0,2.81,2.81,11.1641,1.0,1.539744,1.559875,0.0,0.999691,0.5,65448406635589.09,133471159610910.86,,,,,
64,bern50,0.6,10.0,4096,0,dev_stl_03,GI,9.143,-0.00011,,,,,3.82,0.002048,0.0,0.0,0.13,,,,,,,,,,,,,,,
64,bern50,0.6,10.0,4096,0,dev_text,RQL,13.0836,0.02807,,0.97232,0.03277,0.092331,3.82,0.002048,0.0,0.0,98.25,98.24,13.0837,24.843291,1.595728,1.559875,0.0,0.999691,0.5,0.045275,0.092331,OK,0.9452,0.825,0.375,False
64,bern50,0.6,10.0,4096,0,dev_text,POISSON-LIN,13.1917,0.04059,,0.96798,-0.36226,0.057707,3.82,0.002048,0.0,0.0,14.2,14.201,13.1225,24.843291,1.595728,1.559875,0.0,0.999691,0.5,0.028297,0.057707,,,,,
64,bern50,0.6,10.0,4096,0,dev_text,SAT-POISSON,13.0836,0.02811,,0.97231,0.03285,0.036067,3.82,0.002048,0.0,0.0,5.79,5.794,13.0837,24.843291,1.595728,1.559875,0.0,0.999691,0.5,0.017685,0.036067,,,,,
64,bern50,0.6,10.0,4096,0,dev_text,PRECORRECT,12.8398,0.72447,,1.0,-1.0,133471159610910.86,3.82,0.002048,0.0,0.0,2.74,2.739,12.8398,24.843291,1.595728,1.559875,0.0,0.999691,0.5,65448406635589.09,133471159610910.86,,,,,
64,bern50,0.6,10.0,4096,0,dev_text,GI,12.9152,0.01918,,,,,3.82,0.002048,0.0,0.0,0.11,,,,,,,,,,,,,,,
64,bern50,0.6,10.0,4096,0,dev_fine_lines,RQL,6.1377,0.00377,,0.74581,0.01212,0.092331,3.78,0.002048,0.0,0.0,101.77,101.765,6.1377,14.865635,1.581328,1.559875,0.0,0.999691,0.5,0.045275,0.092331,OK,1.0523,0.15,0.575,False
64,bern50,0.6,10.0,4096,0,dev_fine_lines,POISSON-LIN,6.1144,0.00476,,0.78423,-0.37023,0.057707,3.78,0.002048,0.0,0.0,13.64,13.631,5.7014,14.865635,1.581328,1.559875,0.0,0.999691,0.5,0.028297,0.057707,,,,,
64,bern50,0.6,10.0,4096,0,dev_fine_lines,SAT-POISSON,6.0927,0.00367,,0.74972,0.01219,0.036067,3.78,0.002048,0.0,0.0,7.11,7.111,6.0922,14.865635,1.581328,1.559875,0.0,0.999691,0.5,0.017685,0.036067,,,,,
64,bern50,0.6,10.0,4096,0,dev_fine_lines,PRECORRECT,3.5902,0.0,,1.0,-1.0,133471159610910.86,3.78,0.002048,0.0,0.0,2.72,2.721,3.5902,14.865635,1.581328,1.559875,0.0,0.999691,0.5,65448406635589.09,133471159610910.86,,,,,
64,bern50,0.6,10.0,4096,0,dev_fine_lines,GI,1.9845,0.0096,,,,,3.78,0.002048,0.0,0.0,0.13,,,,,,,,,,,,,,,
64,bern50,0.6,10.0,4096,1,dev_stl_00,RQL,18.4145,0.27635,,0.24105,0.03432,0.092137,3.83,0.002048,0.0,0.0,100.77,100.765,18.3293,1.0,1.554765,1.559875,0.0,0.999703,0.5,0.04518,0.092137,OK,1.0196,0.35,0.225,False
64,bern50,0.6,10.0,4096,1,dev_stl_00,POISSON-LIN,18.1702,0.26783,,0.42484,-0.36176,0.057586,3.83,0.002048,0.0,0.0,13.96,13.954,13.4071,1.0,1.554765,1.559875,0.0,0.999703,0.5,0.028238,0.057586,,,,,
64,bern50,0.6,10.0,4096,1,dev_stl_00,SAT-POISSON,18.4466,0.27673,,0.24016,0.03442,0.035991,3.83,0.002048,0.0,0.0,5.95,5.949,18.3615,1.0,1.554765,1.559875,0.0,0.999703,0.5,0.017648,0.035991,,,,,
64,bern50,0.6,10.0,4096,1,dev_stl_00,PRECORRECT,5.9715,0.00012,,1.0,-1.0,133191898480481.27,3.83,0.002048,0.0,0.0,2.72,2.721,5.9715,1.0,1.554765,1.559875,0.0,0.999703,0.5,65311469217234.81,133191898480481.27,,,,,
64,bern50,0.6,10.0,4096,1,dev_stl_00,GI,2.9087,0.0005,,,,,3.83,0.002048,0.0,0.0,0.13,,,,,,,,,,,,,,,
64,bern50,0.6,10.0,4096,1,dev_stl_01,RQL,16.0274,0.1526,,0.30097,0.01772,0.092137,3.79,0.002048,0.0,0.0,102.73,102.73,16.0146,1.0,1.487128,1.559875,0.0,0.999703,0.5,0.04518,0.092137,OK,0.9939,0.55,0.5,False
64,bern50,0.6,10.0,4096,1,dev_stl_01,POISSON-LIN,16.3278,0.14775,,0.45309,-0.36817,0.057586,3.79,0.002048,0.0,0.0,13.51,13.513,12.4613,1.0,1.487128,1.559875,0.0,0.999703,0.5,0.028238,0.057586,,,,,
64,bern50,0.6,10.0,4096,1,dev_stl_01,SAT-POISSON,15.9957,0.15225,,0.30208,0.01767,0.035991,3.79,0.002048,0.0,0.0,6.34,6.333,15.9825,1.0,1.487128,1.559875,0.0,0.999703,0.5,0.017648,0.035991,,,,,
64,bern50,0.6,10.0,4096,1,dev_stl_01,PRECORRECT,5.585,8e-05,,1.0,-1.0,133191898480481.27,3.79,0.002048,0.0,0.0,2.74,2.735,5.585,1.0,1.487128,1.559875,0.0,0.999703,0.5,65311469217234.81,133191898480481.27,,,,,
64,bern50,0.6,10.0,4096,1,dev_stl_01,GI,2.6855,0.00178,,,,,3.79,0.002048,0.0,0.0,0.11,,,,,,,,,,,,,,,
64,bern50,0.6,10.0,4096,1,dev_stl_02,RQL,15.1494,0.14236,,0.36647,0.03933,0.092137,3.84,0.002048,0.0,0.0,103.79,103.783,15.1023,25.552463,1.596751,1.559875,0.0,0.999703,0.5,0.04518,0.092137,OK,0.9318,0.975,0.775,False
64,bern50,0.6,10.0,4096,1,dev_stl_02,POISSON-LIN,14.3365,0.14151,,0.5015,-0.35993,0.057586,3.84,0.002048,0.0,0.0,13.13,13.131,12.3778,25.552463,1.596751,1.559875,0.0,0.999703,0.5,0.028238,0.057586,,,,,
64,bern50,0.6,10.0,4096,1,dev_stl_02,SAT-POISSON,14.9321,0.13973,,0.37549,0.03923,0.035991,3.84,0.002048,0.0,0.0,6.85,6.848,14.8912,25.552463,1.596751,1.559875,0.0,0.999703,0.5,0.017648,0.035991,,,,,
64,bern50,0.6,10.0,4096,1,dev_stl_02,PRECORRECT,6.3832,0.00016,,1.0,-1.0,133191898480481.27,3.84,0.002048,0.0,0.0,2.9,2.898,6.3832,25.552463,1.596751,1.559875,0.0,0.999703,0.5,65311469217234.81,133191898480481.27,,,,,
64,bern50,0.6,10.0,4096,1,dev_stl_02,GI,3.7993,0.00453,,,,,3.84,0.002048,0.0,0.0,0.12,,,,,,,,,,,,,,,
64,bern50,0.6,10.0,4096,1,dev_stl_03,RQL,14.7738,0.14739,,0.66025,0.02656,0.092137,3.81,0.002048,0.0,0.0,104.13,104.133,14.7699,15.773866,1.582639,1.559875,0.0,0.999703,0.5,0.04518,0.092137,OK,1.0047,0.5,0.575,False
64,bern50,0.6,10.0,4096,1,dev_stl_03,POISSON-LIN,14.7914,0.14639,,0.71166,-0.36475,0.057586,3.81,0.002048,0.0,0.0,12.81,12.805,14.1187,15.773866,1.582639,1.559875,0.0,0.999703,0.5,0.028238,0.057586,,,,,
64,bern50,0.6,10.0,4096,1,dev_stl_03,SAT-POISSON,14.7649,0.14744,,0.66094,0.02642,0.035991,3.81,0.002048,0.0,0.0,6.51,6.506,14.7608,15.773866,1.582639,1.559875,0.0,0.999703,0.5,0.017648,0.035991,,,,,
64,bern50,0.6,10.0,4096,1,dev_stl_03,PRECORRECT,11.1641,0.00429,,1.0,-1.0,133191898480481.27,3.81,0.002048,0.0,0.0,2.8,2.804,11.1641,15.773866,1.582639,1.559875,0.0,0.999703,0.5,65311469217234.81,133191898480481.27,,,,,
64,bern50,0.6,10.0,4096,1,dev_stl_03,GI,9.2999,0.0053,,,,,3.81,0.002048,0.0,0.0,0.14,,,,,,,,,,,,,,,
64,bern50,0.6,10.0,4096,1,dev_text,RQL,13.0741,0.02726,,0.9734,0.02125,0.092137,3.8,0.002048,0.0,0.0,110.13,110.129,13.074,59.240338,1.645368,1.559875,0.0,0.999703,0.5,0.04518,0.092137,OK,0.9585,0.85,0.475,False
64,bern50,0.6,10.0,4096,1,dev_text,POISSON-LIN,13.2237,0.03421,,0.96618,-0.36682,0.057586,3.8,0.002048,0.0,0.0,12.55,12.545,13.1387,59.240338,1.645368,1.559875,0.0,0.999703,0.5,0.028238,0.057586,,,,,
64,bern50,0.6,10.0,4096,1,dev_text,SAT-POISSON,13.0745,0.02727,,0.97335,0.02133,0.035991,3.8,0.002048,0.0,0.0,6.18,6.183,13.0744,59.240338,1.645368,1.559875,0.0,0.999703,0.5,0.017648,0.035991,,,,,
64,bern50,0.6,10.0,4096,1,dev_text,PRECORRECT,12.8398,0.72447,,1.0,-1.0,133191898480481.27,3.8,0.002048,0.0,0.0,2.65,2.645,12.8398,59.240338,1.645368,1.559875,0.0,0.999703,0.5,65311469217234.81,133191898480481.27,,,,,
64,bern50,0.6,10.0,4096,1,dev_text,GI,12.9954,0.02026,,,,,3.8,0.002048,0.0,0.0,0.13,,,,,,,,,,,,,,,
64,bern50,0.6,10.0,4096,1,dev_fine_lines,RQL,6.1005,0.00369,,0.7494,0.03809,0.092137,3.84,0.002048,0.0,0.0,104.96,104.957,6.096,13.261605,1.579014,1.559875,0.0,0.999703,0.5,0.04518,0.092137,OK,0.9992,0.45,0.7,False
64,bern50,0.6,10.0,4096,1,dev_fine_lines,POISSON-LIN,6.1566,0.0046,,0.78291,-0.36033,0.057586,3.84,0.002048,0.0,0.0,16.1,16.099,5.716,13.261605,1.579014,1.559875,0.0,0.999703,0.5,0.028238,0.057586,,,,,
64,bern50,0.6,10.0,4096,1,dev_fine_lines,SAT-POISSON,6.0936,0.00366,,0.75001,0.03815,0.035991,3.84,0.002048,0.0,0.0,5.83,5.824,6.0889,13.261605,1.579014,1.559875,0.0,0.999703,0.5,0.017648,0.035991,,,,,
64,bern50,0.6,10.0,4096,1,dev_fine_lines,PRECORRECT,3.5902,0.0,,1.0,-1.0,133191898480481.27,3.84,0.002048,0.0,0.0,2.98,2.984,3.5902,13.261605,1.579014,1.559875,0.0,0.999703,0.5,65311469217234.81,133191898480481.27,,,,,
64,bern50,0.6,10.0,4096,1,dev_fine_lines,GI,2.0804,0.0202,,,,,3.84,0.002048,0.0,0.0,0.16,,,,,,,,,,,,,,,
64,bern50,0.6,20.0,4096,0,dev_stl_00,RQL,18.4365,0.27784,,0.23851,0.01401,0.128571,7.56,0.004096,0.0,0.0,106.26,106.154,18.4215,1.0,2.952065,3.024719,0.0,0.999695,0.5,0.063046,0.128571,OK,1.0312,0.275,0.025,False
64,bern50,0.6,20.0,4096,0,dev_stl_00,POISSON-LIN,17.7948,0.28169,,0.43444,-0.36957,0.080357,7.56,0.004096,0.0,0.0,11.47,11.464,13.213,1.0,2.952065,3.024719,0.0,0.999695,0.5,0.039403,0.080357,,,,,
64,bern50,0.6,20.0,4096,0,dev_stl_00,SAT-POISSON,18.4172,0.27684,,0.23903,0.01386,0.050223,7.56,0.004096,0.0,0.0,6.72,6.72,18.4023,1.0,2.952065,3.024719,0.0,0.999695,0.5,0.024627,0.050223,,,,,
64,bern50,0.6,20.0,4096,0,dev_stl_00,PRECORRECT,5.9715,0.00012,,1.0,-1.0,2684160365229958.0,7.56,0.004096,0.0,0.0,2.44,2.442,5.9715,1.0,2.952065,3.024719,0.0,0.999695,0.5,1316194596426813.5,2684160365229958.0,,,,,
64,bern50,0.6,20.0,4096,0,dev_stl_00,GI,3.2442,0.00522,,,,,7.56,0.004096,0.0,0.0,0.11,,,,,,,,,,,,,,,
64,bern50,0.6,20.0,4096,0,dev_stl_01,RQL,15.5759,0.1467,,0.31744,0.01995,0.128571,7.59,0.004096,0.0,0.0,102.8,102.8,15.5516,1.0,2.985583,3.024719,0.0,0.999695,0.5,0.063046,0.128571,OK,1.0338,0.225,0.825,False
64,bern50,0.6,20.0,4096,0,dev_stl_01,POISSON-LIN,15.9745,0.15233,,0.46253,-0.36722,0.080357,7.59,0.004096,0.0,0.0,11.9,11.898,12.2822,1.0,2.985583,3.024719,0.0,0.999695,0.5,0.039403,0.080357,,,,,
64,bern50,0.6,20.0,4096,0,dev_stl_01,SAT-POISSON,15.9571,0.15199,,0.30357,0.01996,0.050223,7.59,0.004096,0.0,0.0,6.19,6.186,15.9397,1.0,2.985583,3.024719,0.0,0.999695,0.5,0.024627,0.050223,,,,,
64,bern50,0.6,20.0,4096,0,dev_stl_01,PRECORRECT,5.585,8e-05,,1.0,-1.0,2684160365229958.0,7.59,0.004096,0.0,0.0,2.51,2.513,5.585,1.0,2.985583,3.024719,0.0,0.999695,0.5,1316194596426813.5,2684160365229958.0,,,,,
64,bern50,0.6,20.0,4096,0,dev_stl_01,GI,2.7512,0.00789,,,,,7.59,0.004096,0.0,0.0,0.1,,,,,,,,,,,,,,,
64,bern50,0.6,20.0,4096,0,dev_stl_02,RQL,14.8579,0.13814,,0.37735,0.01756,0.128571,7.58,0.004096,0.0,0.0,98.24,98.234,14.8484,18.110508,3.125518,3.024719,0.0,0.999695,0.5,0.063046,0.128571,OK,0.9848,0.6,0.05,False
64,bern50,0.6,20.0,4096,0,dev_stl_02,POISSON-LIN,14.8961,0.13848,,0.50691,-0.36814,0.080357,7.58,0.004096,0.0,0.0,10.41,10.409,12.2846,18.110508,3.125518,3.024719,0.0,0.999695,0.5,0.039403,0.080357,,,,,
64,bern50,0.6,20.0,4096,0,dev_stl_02,SAT-POISSON,14.8175,0.13803,,0.37914,0.0176,0.050223,7.58,0.004096,0.0,0.0,5.15,5.146,14.8073,18.110508,3.125518,3.024719,0.0,0.999695,0.5,0.024627,0.050223,,,,,
64,bern50,0.6,20.0,4096,0,dev_stl_02,PRECORRECT,6.3832,0.00016,,1.0,-1.0,2684160365229958.0,7.58,0.004096,0.0,0.0,2.45,2.451,6.3832,18.110508,3.125518,3.024719,0.0,0.999695,0.5,1316194596426813.5,2684160365229958.0,,,,,
64,bern50,0.6,20.0,4096,0,dev_stl_02,GI,3.5792,0.01539,,,,,7.58,0.004096,0.0,0.0,0.11,,,,,,,,,,,,,,,
64,bern50,0.6,20.0,4096,0,dev_stl_03,RQL,14.9567,0.15284,,0.64617,0.02552,0.128571,7.62,0.004096,0.0,0.0,98.19,98.19,14.9572,1.0,2.90355,3.024719,0.0,0.999695,0.5,0.063046,0.128571,OK,0.9836,0.65,0.55,False
64,bern50,0.6,20.0,4096,0,dev_stl_03,POISSON-LIN,15.0594,0.15548,,0.70144,-0.3651,0.080357,7.62,0.004096,0.0,0.0,13.67,13.672,14.2443,1.0,2.90355,3.024719,0.0,0.999695,0.5,0.039403,0.080357,,,,,
64,bern50,0.6,20.0,4096,0,dev_stl_03,SAT-POISSON,15.0665,0.15357,,0.63792,0.02589,0.050223,7.62,0.004096,0.0,0.0,4.05,4.046,15.0688,1.0,2.90355,3.024719,0.0,0.999695,0.5,0.024627,0.050223,,,,,
