cell_id,shard_id,side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect,cnr,C_u,Gamma,S_det,S_inc,k_occupancy
M1_SCAT32-SAFE_00_c0208,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_0,0.05,5.0,1024,3,m1_contour_0,RQL,7.1054,0.00586,,0.62665,0.04116,0.169294,0.25,0.000256,0.0,0.0,0.1,0.1,7.089,1.0,0.219022,0.219079,0.0,31.295069,0.5,0.090938,0.169294,,,,,,,0.21283,0.10385,0.00024414,0.00024399,
M1_SCAT32-SAFE_00_c0209,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_0,0.05,10.0,1024,3,m1_contour_0,RQL,7.2439,0.00714,,0.61612,0.04005,0.238564,0.49,0.000512,0.0,0.0,0.08,0.075,7.2362,5.545368,0.47022,0.435039,0.0,31.287492,0.5,0.128147,0.238564,,,,,,,0.21283,0.146867,0.00048256,0.00048798,
M1_SCAT32-SAFE_00_c0210,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_0,0.05,20.0,1024,3,m1_contour_0,RQL,7.1866,0.00998,,0.61993,0.03151,0.336775,0.98,0.001024,0.0,0.0,0.11,0.105,7.1826,2.796663,0.93758,0.866957,1e-06,31.28188,0.5,0.180902,0.336775,,,,,,,0.21283,0.207701,0.00095844,0.00097595,
M1_SCAT32-SAFE_00_c0211,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_0,0.05,50.0,1024,3,m1_contour_0,RQL,7.6668,0.065,,0.58614,0.01024,0.531913,2.41,0.0025599999999999998,0.0,0.0,0.09,0.089,7.6696,1.0,2.240146,2.162714,2e-06,31.214093,0.5,0.285722,0.531913,,,,,,,0.21283,0.328404,0.00235462,0.00243988,
M1_SCAT32-SAFE_00_c0212,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_0,0.05,100.0,1024,3,m1_contour_0,RQL,7.7385,0.06854,,0.58158,-0.00315,0.751968,4.75,0.0051199999999999996,0.0,0.0,0.08,0.079,7.7373,1.0,4.760994,4.322308,5e-06,31.381707,0.5,0.403926,0.751968,,,,,,,0.21283,0.464433,0.00464153,0.00487976,
M1_SCAT32-SAFE_00_c0213,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_0,0.05,200.0,1024,3,m1_contour_0,RQL,7.8463,0.0827,,0.57471,-0.00927,1.063251,9.45,0.010239999999999999,0.0,0.0,0.17,0.167,7.8405,1.561384,12.595395,8.641496,9e-06,31.504036,0.5,0.571134,1.063251,,,,,,,0.21283,0.656807,0.00923157,0.00975953,
M1_SCAT32-SAFE_00_c0214,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_0,0.05,500.0,1024,3,m1_contour_0,RQL,8.2217,0.14186,,0.55046,-0.00826,1.680966,23.66,0.025599999999999998,0.0,0.0,0.15,0.145,8.215,1.343345,42.738488,21.59906,2.3e-05,31.332866,0.5,0.902945,1.680966,,,,,,,0.21283,1.038503,0.02310467,0.02439882,
M1_SCAT32-SAFE_00_c0215,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_0,0.05,1000.0,1024,3,m1_contour_0,RQL,8.6783,0.2287,,0.52255,-0.01058,2.377158,47.21,0.051199999999999996,0.0,0.0,0.14,0.136,8.6669,1.475614,136.194417,43.195,4.5e-05,31.374966,0.5,1.27691,2.377158,,,,,,,0.21283,1.468665,0.04610634,0.04879764,
M1_SCAT32-SAFE_00_c0216,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_0,0.05,2000.0,1024,3,m1_contour_0,RQL,9.2928,0.31671,,0.48671,-0.00615,3.361749,94.83,0.10239999999999999,0.0,0.0,0.15,0.147,9.2841,1.493228,461.913022,86.38688,9.1e-05,31.300439,0.5,1.805791,3.361749,,,,,,,0.21283,2.077006,0.09260654,0.09759527,
M1_SCAT32-SAFE_00_c0217,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_0,0.05,5.0,1024,4,m1_contour_0,RQL,7.2043,0.00645,,0.61864,0.02133,0.169294,0.24,0.000256,0.0,0.0,0.12,0.118,7.2007,3.364704,0.224455,0.219079,0.0,31.221745,0.5,0.090938,0.169294,,,,,,,0.21283,0.10385,0.00023842,0.00024399,
M1_SCAT32-SAFE_00_c0218,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_0,0.05,10.0,1024,4,m1_contour_0,RQL,7.1505,0.00874,,0.62398,-0.06647,0.238564,0.45,0.000512,0.0,0.0,0.11,0.11,7.1262,1.0,0.41863,0.435039,0.0,31.24143,0.5,0.128147,0.238564,,,,,,,0.21283,0.146867,0.00043678,0.00048798,
M1_SCAT32-SAFE_00_c0219,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_0,0.05,20.0,1024,4,m1_contour_0,RQL,7.0943,0.0082,,0.62677,-0.03217,0.336775,0.92,0.001024,0.0,0.0,0.13,0.128,7.0874,1.607239,0.907461,0.866957,1e-06,31.217661,0.5,0.180902,0.336775,,,,,,,0.21283,0.207701,0.00090218,0.00097595,
M1_SCAT32-SAFE_00_c0220,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_0,0.05,50.0,1024,4,m1_contour_0,RQL,7.3866,0.0362,,0.60654,-0.03222,0.531913,2.31,0.0025599999999999998,0.0,0.0,0.13,0.127,7.3723,1.344535,2.37431,2.162714,2e-06,31.281393,0.5,0.285722,0.531913,,,,,,,0.21283,0.328404,0.00225639,0.00243988,
M1_SCAT32-SAFE_00_c0221,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_0,0.05,100.0,1024,4,m1_contour_0,RQL,7.649,0.05643,,0.58818,-0.01738,0.751968,4.69,0.0051199999999999996,0.0,0.0,0.11,0.111,7.6394,1.0,4.83378,4.322308,5e-06,30.921095,0.5,0.403926,0.751968,,,,,,,0.21283,0.464433,0.0045805,0.00487976,
M1_SCAT32-SAFE_00_c0222,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_0,0.05,200.0,1024,4,m1_contour_0,RQL,8.0623,0.13011,,0.56052,-0.00987,1.063251,9.46,0.010239999999999999,0.0,0.0,0.12,0.12,8.0576,1.98544,13.631723,8.641496,9e-06,31.268989,0.5,0.571134,1.063251,,,,,,,0.21283,0.656807,0.00923347,0.00975953,
M1_SCAT32-SAFE_00_c0223,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_0,0.05,500.0,1024,4,m1_contour_0,RQL,8.3155,0.15721,,0.54451,-0.00736,1.680966,23.68,0.025599999999999998,0.0,0.0,0.12,0.124,8.3094,1.564308,46.166047,21.59906,2.3e-05,31.269724,0.5,0.902945,1.680966,,,,,,,0.21283,1.038503,0.02312374,0.02439882,
M1_SCAT32-SAFE_00_c0224,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_0,0.05,1000.0,1024,4,m1_contour_0,RQL,8.7092,0.2306,,0.51995,0.00128,2.377158,47.75,0.051199999999999996,0.0,0.0,0.17,0.167,8.7102,1.477057,135.501384,43.195,4.5e-05,31.110727,0.5,1.27691,2.377158,,,,,,,0.21283,1.468665,0.04662704,0.04879764,
M1_SCAT32-SAFE_00_c0225,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_0,0.05,2000.0,1024,4,m1_contour_0,RQL,9.4325,0.35219,,0.47897,-0.00583,3.361749,94.87,0.10239999999999999,0.0,0.0,0.18,0.177,9.4233,1.49505,462.709023,86.38688,9.1e-05,31.328573,0.5,1.805791,3.361749,,,,,,,0.21283,2.077006,0.09264183,0.09759527,
M1_SCAT32-SAFE_00_c0226,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,5.0,1024,0,m1_contour_1,RQL,7.5934,0.05324,,0.57254,-0.02311,0.169294,0.24,0.000256,0.0,0.0,0.14,0.142,7.5997,1.0,0.211478,0.219079,0.0,31.214964,0.5,0.090938,0.169294,,,,,,,0.217391,0.106076,0.0002327,0.00024406,
M1_SCAT32-SAFE_00_c0227,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,10.0,1024,0,m1_contour_1,RQL,6.7771,0.04408,,0.62758,-0.07973,0.238564,0.45,0.000512,0.0,0.0,0.09,0.089,6.8024,1.036317,0.441579,0.435039,0.0,31.122037,0.5,0.128147,0.238564,,,,,,,0.217391,0.150014,0.00043583,0.00048812,
M1_SCAT32-SAFE_00_c0228,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,20.0,1024,0,m1_contour_1,RQL,7.4971,0.04844,,0.58403,-0.05991,0.336775,0.9,0.001024,0.0,0.0,0.15,0.152,7.4272,2.38598,0.927564,0.866957,1e-06,31.466139,0.5,0.180902,0.336775,,,,,,,0.217391,0.212152,0.00088024,0.00097623,
M1_SCAT32-SAFE_00_c0229,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,50.0,1024,0,m1_contour_1,RQL,7.9229,0.08592,,0.55574,-0.04907,0.531913,2.28,0.0025599999999999998,0.0,0.0,0.14,0.141,7.8583,1.0,2.267877,2.162714,2e-06,31.14451,0.5,0.285722,0.531913,,,,,,,0.217391,0.335442,0.00222397,0.00244058,
M1_SCAT32-SAFE_00_c0230,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,100.0,1024,0,m1_contour_1,RQL,8.0335,0.09842,,0.54515,-0.00739,0.751968,4.74,0.0051199999999999996,0.0,0.0,0.09,0.086,8.0255,1.123608,5.025554,4.322308,5e-06,31.131235,0.5,0.403926,0.751968,,,,,,,0.217391,0.474386,0.00462914,0.00488117,
M1_SCAT32-SAFE_00_c0231,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,200.0,1024,0,m1_contour_1,RQL,8.5196,0.14407,,0.51611,-0.01428,1.063251,9.42,0.010239999999999999,0.0,0.0,0.11,0.109,8.501,1.238344,11.783205,8.641496,9e-06,31.562779,0.5,0.571134,1.063251,,,,,,,0.217391,0.670883,0.009202,0.00976233,
M1_SCAT32-SAFE_00_c0232,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,500.0,1024,0,m1_contour_1,RQL,8.9188,0.19442,,0.49194,-0.00131,1.680966,23.82,0.025599999999999998,0.0,0.0,0.13,0.134,8.9175,1.537494,45.799672,21.59906,2.3e-05,31.340612,0.5,0.902945,1.680966,,,,,,,0.217391,1.06076,0.02326584,0.02440583,
M1_SCAT32-SAFE_00_c0233,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,1000.0,1024,0,m1_contour_1,RQL,9.103,0.2351,,0.48205,-0.00804,2.377158,47.32,0.051199999999999996,0.0,0.0,0.15,0.148,9.0939,1.432604,132.30654,43.195,4.5e-05,30.965885,0.5,1.27691,2.377158,,,,,,,0.217391,1.500141,0.04620647,0.04881167,
M1_SCAT32-SAFE_00_c0234,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,2000.0,1024,0,m1_contour_1,RQL,9.9055,0.37327,,0.43908,-0.00058,3.361749,95.29,0.10239999999999999,0.0,0.0,0.15,0.147,9.9049,1.622793,495.37191,86.38688,9.1e-05,31.367571,0.5,1.805791,3.361749,,,,,,,0.217391,2.121519,0.09305763,0.09762333,
M1_SCAT32-SAFE_00_c0235,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,5.0,1024,1,m1_contour_1,RQL,7.1631,0.02247,,0.60176,0.01088,0.169294,0.24,0.000256,0.0,0.0,0.12,0.116,7.1673,1.0,0.213923,0.219079,0.0,31.140299,0.5,0.090938,0.169294,,,,,,,0.217391,0.106076,0.00023556,0.00024406,
M1_SCAT32-SAFE_00_c0236,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,10.0,1024,1,m1_contour_1,RQL,7.5585,0.03259,,0.57515,0.00363,0.238564,0.48,0.000512,0.0,0.0,0.07,0.07,7.5602,6.312426,0.47511,0.435039,0.0,31.305904,0.5,0.128147,0.238564,,,,,,,0.217391,0.150014,0.00046921,0.00048812,
M1_SCAT32-SAFE_00_c0237,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,20.0,1024,1,m1_contour_1,RQL,7.5325,0.01948,,0.57677,0.01052,0.336775,0.97,0.001024,0.0,0.0,0.12,0.118,7.5357,3.25926,0.949814,0.866957,1e-06,31.491775,0.5,0.180902,0.336775,,,,,,,0.217391,0.212152,0.00094604,0.00097623,
M1_SCAT32-SAFE_00_c0238,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,50.0,1024,1,m1_contour_1,RQL,8.0307,0.08239,,0.54531,-0.01008,0.531913,2.37,0.0025599999999999998,0.0,0.0,0.11,0.108,8.023,1.737942,2.436706,2.162714,2e-06,31.336737,0.5,0.285722,0.531913,,,,,,,0.217391,0.335442,0.00231361,0.00244058,
M1_SCAT32-SAFE_00_c0239,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,100.0,1024,1,m1_contour_1,RQL,8.3561,0.11343,,0.5249,-0.00181,0.751968,4.77,0.0051199999999999996,0.0,0.0,0.11,0.108,8.3543,1.752964,5.427577,4.322308,5e-06,31.36164,0.5,0.403926,0.751968,,,,,,,0.217391,0.474386,0.00465965,0.00488117,
M1_SCAT32-SAFE_00_c0240,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,200.0,1024,1,m1_contour_1,RQL,8.8191,0.17747,,0.49873,-0.01478,1.063251,9.43,0.010239999999999999,0.0,0.0,0.17,0.168,8.7985,1.408183,12.188115,8.641496,9e-06,31.333282,0.5,0.571134,1.063251,,,,,,,0.217391,0.670883,0.00920486,0.00976233,
M1_SCAT32-SAFE_00_c0241,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,500.0,1024,1,m1_contour_1,RQL,8.745,0.16884,,0.50194,-0.00303,1.680966,23.77,0.025599999999999998,0.0,0.0,0.14,0.143,8.7427,1.550677,45.757758,21.59906,2.3e-05,31.020341,0.5,0.902945,1.680966,,,,,,,0.217391,1.06076,0.0232172,0.02440583,
M1_SCAT32-SAFE_00_c0242,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,1000.0,1024,1,m1_contour_1,RQL,9.3143,0.26225,,0.47052,-0.00815,2.377158,47.31,0.051199999999999996,0.0,0.0,0.15,0.15,9.3043,1.679929,147.713115,43.195,4.5e-05,30.972513,0.5,1.27691,2.377158,,,,,,,0.217391,1.500141,0.04620171,0.04881167,
M1_SCAT32-SAFE_00_c0243,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,2000.0,1024,1,m1_contour_1,RQL,9.8844,0.3577,,0.44027,-0.00212,3.361749,95.15,0.10239999999999999,0.0,0.0,0.16,0.161,9.8815,1.534611,470.070997,86.38688,9.1e-05,31.11802,0.5,1.805791,3.361749,,,,,,,0.217391,2.121519,0.09291553,0.09762333,
M1_SCAT32-SAFE_00_c0244,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,5.0,1024,2,m1_contour_1,RQL,6.5649,0.01525,,0.65019,-0.11061,0.169294,0.21,0.000256,0.0,0.0,0.12,0.115,6.495,1.0,0.211078,0.219079,0.0,31.079241,0.5,0.090938,0.169294,,,,,,,0.217391,0.106076,0.0002079,0.00024406,
M1_SCAT32-SAFE_00_c0245,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,10.0,1024,2,m1_contour_1,RQL,7.5373,0.02997,,0.57816,-0.03128,0.238564,0.47,0.000512,0.0,0.0,0.07,0.071,7.5148,1.0,0.423702,0.435039,0.0,31.281542,0.5,0.128147,0.238564,,,,,,,0.217391,0.150014,0.00045586,0.00048812,
M1_SCAT32-SAFE_00_c0246,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,20.0,1024,2,m1_contour_1,RQL,7.6032,0.0562,,0.57272,-0.01522,0.336775,0.95,0.001024,0.0,0.0,0.12,0.118,7.597,1.0,0.867526,0.866957,1e-06,31.027807,0.5,0.180902,0.336775,,,,,,,0.217391,0.212152,0.00092506,0.00097623,
M1_SCAT32-SAFE_00_c0247,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,50.0,1024,2,m1_contour_1,RQL,8.1605,0.12678,,0.53792,-0.0316,0.531913,2.33,0.0025599999999999998,0.0,0.0,0.12,0.123,8.1414,2.24453,2.517427,2.162714,2e-06,31.412461,0.5,0.285722,0.531913,,,,,,,0.217391,0.335442,0.0022707,0.00244058,
M1_SCAT32-SAFE_00_c0248,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,100.0,1024,2,m1_contour_1,RQL,8.2509,0.0934,,0.53169,-0.00836,0.751968,4.74,0.0051199999999999996,0.0,0.0,0.1,0.098,8.2425,1.254775,5.114076,4.322308,5e-06,31.38597,0.5,0.403926,0.751968,,,,,,,0.217391,0.474386,0.00462818,0.00488117,
M1_SCAT32-SAFE_00_c0249,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,200.0,1024,2,m1_contour_1,RQL,8.4357,0.12091,,0.51974,0.00644,1.063251,9.61,0.010239999999999999,0.0,0.0,0.1,0.101,8.44,1.715305,12.939657,8.641496,9e-06,31.173944,0.5,0.571134,1.063251,,,,,,,0.217391,0.670883,0.00938511,0.00976233,
M1_SCAT32-SAFE_00_c0250,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,500.0,1024,2,m1_contour_1,RQL,9.0108,0.20948,,0.48624,0.0082,1.680966,24.05,0.025599999999999998,0.0,0.0,0.12,0.115,9.0189,1.686994,48.185813,21.59906,2.3e-05,31.379506,0.5,0.902945,1.680966,,,,,,,0.217391,1.06076,0.02348423,0.02440583,
M1_SCAT32-SAFE_00_c0251,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,1000.0,1024,2,m1_contour_1,RQL,9.1106,0.22888,,0.48137,-0.0034,2.377158,47.51,0.051199999999999996,0.0,0.0,0.16,0.163,9.1061,1.401766,131.631911,43.195,4.5e-05,31.407524,0.5,1.27691,2.377158,,,,,,,0.217391,1.500141,0.04639912,0.04881167,
M1_SCAT32-SAFE_00_c0252,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,2000.0,1024,2,m1_contour_1,RQL,9.8535,0.34357,,0.44214,-0.00565,3.361749,94.83,0.10239999999999999,0.0,0.0,0.16,0.157,9.8447,1.483862,463.534112,86.38688,9.1e-05,31.633977,0.5,1.805791,3.361749,,,,,,,0.217391,2.121519,0.09260464,0.09762333,
M1_SCAT32-SAFE_00_c0253,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,5.0,1024,3,m1_contour_1,RQL,7.2882,0.02913,,0.593,0.01638,0.169294,0.24,0.000256,0.0,0.0,0.08,0.079,7.2946,7.875782,0.231686,0.219079,0.0,31.278388,0.5,0.090938,0.169294,,,,,,,0.217391,0.106076,0.00023746,0.00024406,
M1_SCAT32-SAFE_00_c0254,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,10.0,1024,3,m1_contour_1,RQL,7.5173,0.03517,,0.57988,-0.03278,0.238564,0.46,0.000512,0.0,0.0,0.08,0.084,7.4891,1.0,0.432614,0.435039,0.0,31.209081,0.5,0.128147,0.238564,,,,,,,0.217391,0.150014,0.000453,0.00048812,
M1_SCAT32-SAFE_00_c0255,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,20.0,1024,3,m1_contour_1,RQL,7.6242,0.06373,,0.57076,0.01186,0.336775,0.97,0.001024,0.0,0.0,0.15,0.151,7.6267,1.82875,0.913082,0.866957,1e-06,31.244225,0.5,0.180902,0.336775,,,,,,,0.217391,0.212152,0.00094795,0.00097623,
M1_SCAT32-SAFE_00_c0256,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,50.0,1024,3,m1_contour_1,RQL,8.2173,0.09142,,0.53322,0.00849,0.531913,2.42,0.0025599999999999998,0.0,0.0,0.11,0.106,8.2176,2.846554,2.61348,2.162714,2e-06,31.476193,0.5,0.285722,0.531913,,,,,,,0.217391,0.335442,0.00236034,0.00244058,
M1_SCAT32-SAFE_00_c0257,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,100.0,1024,3,m1_contour_1,RQL,8.4325,0.16019,,0.52034,-0.02339,0.751968,4.68,0.0051199999999999996,0.0,0.0,0.11,0.108,8.43,1.746444,5.417045,4.322308,5e-06,31.17877,0.5,0.403926,0.751968,,,,,,,0.217391,0.474386,0.00457001,0.00488117,
M1_SCAT32-SAFE_00_c0258,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,200.0,1024,3,m1_contour_1,RQL,8.4318,0.13568,,0.52066,-0.01216,1.063251,9.43,0.010239999999999999,0.0,0.0,0.11,0.106,8.4247,1.837337,13.252123,8.641496,9e-06,31.219182,0.5,0.571134,1.063251,,,,,,,0.217391,0.670883,0.00921345,0.00976233,
M1_SCAT32-SAFE_00_c0259,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,500.0,1024,3,m1_contour_1,RQL,9.0162,0.21026,,0.48597,0.00822,1.680966,24.04,0.025599999999999998,0.0,0.0,0.13,0.131,9.0236,1.529768,45.529831,21.59906,2.3e-05,31.147662,0.5,0.902945,1.680966,,,,,,,0.217391,1.06076,0.02348137,0.02440583,
M1_SCAT32-SAFE_00_c0260,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,1000.0,1024,3,m1_contour_1,RQL,9.2084,0.25483,,0.47605,-0.00513,2.377158,47.45,0.051199999999999996,0.0,0.0,0.14,0.143,9.2027,1.447229,134.135848,43.195,4.5e-05,31.282223,0.5,1.27691,2.377158,,,,,,,0.217391,1.500141,0.04633808,0.04881167,
M1_SCAT32-SAFE_00_c0261,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,2000.0,1024,3,m1_contour_1,RQL,9.7918,0.31809,,0.44491,-0.00108,3.361749,95.23,0.10239999999999999,0.0,0.0,0.16,0.159,9.7903,1.490215,465.480009,86.38688,9.1e-05,31.661653,0.5,1.805791,3.361749,,,,,,,0.217391,2.121519,0.0929966,0.09762333,
M1_SCAT32-SAFE_00_c0262,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,5.0,1024,4,m1_contour_1,RQL,6.3169,0.01322,,0.66404,0.01226,0.169294,0.24,0.000256,0.0,0.0,0.1,0.096,6.3119,1.0,0.212932,0.219079,0.0,31.305423,0.5,0.090938,0.169294,,,,,,,0.217391,0.106076,0.00023556,0.00024406,
M1_SCAT32-SAFE_00_c0263,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,10.0,1024,4,m1_contour_1,RQL,7.4747,0.03341,,0.58162,-0.01451,0.238564,0.47,0.000512,0.0,0.0,0.1,0.095,7.463,8.204835,0.486959,0.435039,0.0,31.207221,0.5,0.128147,0.238564,,,,,,,0.217391,0.150014,0.00046062,0.00048812,
M1_SCAT32-SAFE_00_c0264,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,20.0,1024,4,m1_contour_1,RQL,7.2345,0.02731,,0.59862,-0.04075,0.336775,0.92,0.001024,0.0,0.0,0.09,0.094,7.2128,2.270896,0.924393,0.866957,1e-06,31.331316,0.5,0.180902,0.336775,,,,,,,0.217391,0.212152,0.00089931,0.00097623,
M1_SCAT32-SAFE_00_c0265,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,50.0,1024,4,m1_contour_1,RQL,7.6999,0.07342,,0.56643,-0.01021,0.531913,2.37,0.0025599999999999998,0.0,0.0,0.09,0.094,7.6929,1.0,2.317633,2.162714,2e-06,31.298113,0.5,0.285722,0.531913,,,,,,,0.217391,0.335442,0.00231266,0.00244058,
M1_SCAT32-SAFE_00_c0266,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,100.0,1024,4,m1_contour_1,RQL,8.085,0.08398,,0.54189,-0.0092,0.751968,4.74,0.0051199999999999996,0.0,0.0,0.09,0.094,8.0775,2.628414,5.982942,4.322308,5e-06,31.425615,0.5,0.403926,0.751968,,,,,,,0.217391,0.474386,0.00462532,0.00488117,
M1_SCAT32-SAFE_00_c0267,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,200.0,1024,4,m1_contour_1,RQL,8.3539,0.1328,,0.52577,-0.01214,1.063251,9.44,0.010239999999999999,0.0,0.0,0.13,0.127,8.3399,1.72536,13.004911,8.641496,9e-06,31.462786,0.5,0.571134,1.063251,,,,,,,0.217391,0.670883,0.00921535,0.00976233,
M1_SCAT32-SAFE_00_c0268,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,500.0,1024,4,m1_contour_1,RQL,8.575,0.14668,,0.51204,-0.00467,1.680966,23.74,0.025599999999999998,0.0,0.0,0.15,0.15,8.5698,1.528473,45.566291,21.59906,2.3e-05,31.221562,0.5,0.902945,1.680966,,,,,,,0.217391,1.06076,0.02318096,0.02440583,
M1_SCAT32-SAFE_00_c0269,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,1000.0,1024,4,m1_contour_1,RQL,9.3811,0.27157,,0.46685,-0.00625,2.377158,47.41,0.051199999999999996,0.0,0.0,0.15,0.151,9.3722,1.572336,141.717967,43.195,4.5e-05,31.193771,0.5,1.27691,2.377158,,,,,,,0.217391,1.500141,0.04629612,0.04881167,
M1_SCAT32-SAFE_00_c0270,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_1,0.05,2000.0,1024,4,m1_contour_1,RQL,9.9619,0.3514,,0.43683,-0.00835,3.361749,94.59,0.10239999999999999,0.0,0.0,0.17,0.168,9.9496,1.625211,491.642775,86.38688,9.1e-05,31.035303,0.5,1.805791,3.361749,,,,,,,0.217391,2.121519,0.09237385,0.09762333,
M1_SCAT32-SAFE_00_c0271,M1_SCAT32-SAFE_00,32,m1pat:SCAT32-SAFE:m1_contour_2,0.05,5.0,1024,0,m1_contour_2,RQL,7.3036,0.02693,,0.69582,0.05244,0.169294,0.25,0.000256,0.0,0.0,0.1,0.103,7.2907,21.143355,0.252616,0.219079,0.0,30.994873,0.5,0.090938,0.169294,,,,,,,0.244832,0.119466,0.00024414,0.0002441,
