cell_id,shard_id,side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect,cnr,C_u,Gamma,S_det,S_inc,k_occupancy
M1_SCAT32-060_00_c0493,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_2,0.6,500.0,1024,4,m1_glyph_2,RQL,10.3413,0.43035,,0.64353,-0.02546,4.719916,183.78,0.025599999999999998,0.0,0.0,0.18,0.181,10.3001,2.673439,1198.097746,73.337219,1e-05,31.323916,0.5,2.535342,4.719916,,,,,,,0.292458,4.00464,0.17947006,0.29257898,
M1_SCAT32-060_00_c0494,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_2,0.6,1000.0,1024,4,m1_glyph_2,RQL,11.4031,0.58528,,0.57049,-0.02381,6.672807,367.12,0.051199999999999996,0.0,0.0,0.21,0.208,11.3465,2.732842,4717.907756,146.579407,2e-05,31.158718,0.5,3.584353,6.672807,,,,,,,0.292458,5.663416,0.35852051,0.58515795,
M1_SCAT32-060_00_c0495,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_2,0.6,2000.0,1024,4,m1_glyph_2,RQL,12.9425,0.73039,,0.47926,-0.02081,9.435244,733.89,0.10239999999999999,0.0,0.0,0.22,0.219,12.86,2.880766,19518.01075,293.063782,3.9e-05,31.089352,0.5,5.068219,9.435244,,,,,,,0.292458,8.009279,0.71668625,1.17031591,
M1_SCAT32-060_00_c0496,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,5.0,1024,0,m1_glyph_3,RQL,8.0598,0.00593,,0.81902,0.03282,0.501358,1.9,0.000256,0.0,0.0,0.1,0.097,8.0581,1.197656,0.885518,0.82747,0.0,31.273027,0.5,0.269309,0.501358,,,,,,,0.291089,0.39859,0.00185966,0.00292839,
M1_SCAT32-060_00_c0497,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,10.0,1024,0,m1_glyph_3,RQL,8.066,0.00644,,0.81826,0.00517,0.688362,3.74,0.000512,0.0,0.0,0.1,0.103,8.0661,2.694834,2.047353,1.559875,0.0,31.327376,0.5,0.369759,0.688362,,,,,,,0.291089,0.563691,0.00365448,0.00585677,
M1_SCAT32-060_00_c0498,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,20.0,1024,0,m1_glyph_3,RQL,8.154,0.02584,,0.81001,0.0053,0.95855,7.49,0.001024,0.0,0.0,0.12,0.115,8.1542,3.090057,5.175287,3.024719,0.0,31.251343,0.5,0.514893,0.95855,,,,,,,0.291089,0.79718,0.0073185,0.01171354,
M1_SCAT32-060_00_c0499,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,50.0,1024,0,m1_glyph_3,RQL,8.3093,0.03917,,0.79599,-0.017,1.501247,18.49,0.0025599999999999998,0.0,0.0,0.12,0.123,8.3058,2.646888,18.636569,7.41925,1e-06,31.13155,0.5,0.806407,1.501247,,,,,,,0.291089,1.260452,0.01805305,0.02928385,
M1_SCAT32-060_00_c0500,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,100.0,1024,0,m1_glyph_3,RQL,8.6043,0.10208,,0.77032,-0.03283,2.116274,36.6,0.0051199999999999996,0.0,0.0,0.14,0.138,8.5905,2.732847,61.319849,14.743469,2e-06,31.533831,0.5,1.136774,2.116274,,,,,,,0.291089,1.782548,0.03574276,0.0585677,
M1_SCAT32-060_00_c0501,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,200.0,1024,0,m1_glyph_3,RQL,9.2467,0.24453,,0.71627,-0.02793,2.988037,73.49,0.010239999999999999,0.0,0.0,0.16,0.157,9.2225,2.71386,212.61185,29.391907,4e-06,31.34553,0.5,1.605049,2.988037,,,,,,,0.291089,2.520903,0.07176971,0.1171354,
M1_SCAT32-060_00_c0502,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,500.0,1024,0,m1_glyph_3,RQL,10.3228,0.45488,,0.63437,-0.02866,4.719916,183.48,0.025599999999999998,0.0,0.0,0.2,0.204,10.2772,2.76434,1229.65208,73.337219,1e-05,31.143749,0.5,2.535342,4.719916,,,,,,,0.291089,3.985898,0.17918205,0.2928385,
M1_SCAT32-060_00_c0503,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,1000.0,1024,0,m1_glyph_3,RQL,11.4094,0.60086,,0.56032,-0.02276,6.672807,367.58,0.051199999999999996,0.0,0.0,0.23,0.228,11.3553,2.834529,4909.814847,146.579407,2e-05,31.302059,0.5,3.584353,6.672807,,,,,,,0.291089,5.636911,0.35896206,0.58567701,
M1_SCAT32-060_00_c0504,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,2000.0,1024,0,m1_glyph_3,RQL,12.7441,0.72623,,0.48144,-0.01991,9.435244,734.79,0.10239999999999999,0.0,0.0,0.23,0.233,12.6732,2.747067,18659.61494,293.063782,3.9e-05,31.146758,0.5,5.068219,9.435244,,,,,,,0.291089,7.971796,0.71756363,1.17135401,
M1_SCAT32-060_00_c0505,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,5.0,1024,1,m1_glyph_3,RQL,8.0547,0.00569,,0.81934,0.00472,0.501358,1.87,0.000256,0.0,0.0,0.1,0.095,8.0547,3.111534,0.977586,0.82747,0.0,31.128925,0.5,0.269309,0.501358,,,,,,,0.291089,0.39859,0.00182819,0.00292839,
M1_SCAT32-060_00_c0506,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,10.0,1024,1,m1_glyph_3,RQL,8.0652,0.00613,,0.81841,0.02441,0.688362,3.79,0.000512,0.0,0.0,0.1,0.104,8.0646,1.960808,1.915646,1.559875,0.0,31.422203,0.5,0.369759,0.688362,,,,,,,0.291089,0.563691,0.00370026,0.00585677,
M1_SCAT32-060_00_c0507,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,20.0,1024,1,m1_glyph_3,RQL,8.2054,0.02958,,0.80536,-0.01223,0.95855,7.41,0.001024,0.0,0.0,0.11,0.106,8.2042,2.340142,4.66106,3.024719,0.0,31.398848,0.5,0.514893,0.95855,,,,,,,0.291089,0.79718,0.00723839,0.01171354,
M1_SCAT32-060_00_c0508,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,50.0,1024,1,m1_glyph_3,RQL,8.3296,0.0477,,0.79465,-0.03236,1.501247,18.3,0.0025599999999999998,0.0,0.0,0.12,0.117,8.3205,2.948726,20.003009,7.41925,1e-06,31.348962,0.5,0.806407,1.501247,,,,,,,0.291089,1.260452,0.01787376,0.02928385,
M1_SCAT32-060_00_c0509,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,100.0,1024,1,m1_glyph_3,RQL,8.7194,0.13555,,0.76037,-0.02988,2.116274,36.69,0.0051199999999999996,0.0,0.0,0.13,0.125,8.7035,2.86521,63.298423,14.743469,2e-06,31.354752,0.5,1.136774,2.116274,,,,,,,0.291089,1.782548,0.03582859,0.0585677,
M1_SCAT32-060_00_c0510,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,200.0,1024,1,m1_glyph_3,RQL,9.2391,0.24998,,0.71639,-0.02167,2.988037,73.8,0.010239999999999999,0.0,0.0,0.15,0.154,9.2209,2.846113,221.70484,29.391907,4e-06,31.37232,0.5,1.605049,2.988037,,,,,,,0.291089,2.520903,0.07207489,0.1171354,
M1_SCAT32-060_00_c0511,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,500.0,1024,1,m1_glyph_3,RQL,10.3034,0.44608,,0.63523,-0.0245,4.719916,183.96,0.025599999999999998,0.0,0.0,0.24,0.239,10.2654,2.68517,1204.560568,73.337219,1e-05,31.366259,0.5,2.535342,4.719916,,,,,,,0.291089,3.985898,0.17964554,0.2928385,
M1_SCAT32-060_00_c0512,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,1000.0,1024,1,m1_glyph_3,RQL,11.5163,0.61166,,0.5538,-0.02415,6.672807,367.28,0.051199999999999996,0.0,0.0,0.23,0.226,11.4569,2.813439,4916.086822,146.579407,2e-05,31.57823,0.5,3.584353,6.672807,,,,,,,0.291089,5.636911,0.35866928,0.58567701,
M1_SCAT32-060_00_c0513,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,2000.0,1024,1,m1_glyph_3,RQL,12.8574,0.73352,,0.47528,-0.01909,9.435244,735.27,0.10239999999999999,0.0,0.0,0.23,0.227,12.7849,2.913791,19684.366805,293.063782,3.9e-05,31.00296,0.5,5.068219,9.435244,,,,,,,0.291089,7.971796,0.71803856,1.17135401,
M1_SCAT32-060_00_c0514,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,5.0,1024,2,m1_glyph_3,RQL,8.1326,0.01399,,0.81198,0.01593,0.501358,1.89,0.000256,0.0,0.0,0.09,0.086,8.1331,3.483869,0.995086,0.82747,0.0,31.04312,0.5,0.269309,0.501358,,,,,,,0.291089,0.39859,0.0018425,0.00292839,
M1_SCAT32-060_00_c0515,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,10.0,1024,2,m1_glyph_3,RQL,8.1084,0.01227,,0.81429,0.00165,0.688362,3.74,0.000512,0.0,0.0,0.18,0.175,8.1084,1.952862,1.911571,1.559875,0.0,31.18868,0.5,0.369759,0.688362,,,,,,,0.291089,0.563691,0.00365353,0.00585677,
M1_SCAT32-060_00_c0516,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,20.0,1024,2,m1_glyph_3,RQL,8.1104,0.01203,,0.81409,0.00314,0.95855,7.49,0.001024,0.0,0.0,0.21,0.206,8.1105,2.102069,4.484567,3.024719,0.0,31.184789,0.5,0.514893,0.95855,,,,,,,0.291089,0.79718,0.00730991,0.01171354,
M1_SCAT32-060_00_c0517,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,50.0,1024,2,m1_glyph_3,RQL,8.3479,0.04695,,0.79267,-0.0242,1.501247,18.4,0.0025599999999999998,0.0,0.0,0.12,0.124,8.3422,2.83751,19.513674,7.41925,1e-06,31.310864,0.5,0.806407,1.501247,,,,,,,0.291089,1.260452,0.01797009,0.02928385,
M1_SCAT32-060_00_c0518,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,100.0,1024,2,m1_glyph_3,RQL,8.6318,0.11625,,0.76794,-0.03051,2.116274,36.67,0.0051199999999999996,0.0,0.0,0.16,0.161,8.6174,2.804408,62.395016,14.743469,2e-06,31.438522,0.5,1.136774,2.116274,,,,,,,0.291089,1.782548,0.03581429,0.0585677,
M1_SCAT32-060_00_c0519,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,200.0,1024,2,m1_glyph_3,RQL,9.2502,0.25423,,0.71597,-0.02995,2.988037,73.42,0.010239999999999999,0.0,0.0,0.16,0.16,9.2261,2.886975,223.084234,29.391907,4e-06,31.150116,0.5,1.605049,2.988037,,,,,,,0.291089,2.520903,0.07169437,0.1171354,
M1_SCAT32-060_00_c0520,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,500.0,1024,2,m1_glyph_3,RQL,10.3923,0.46429,,0.62881,-0.02507,4.719916,183.89,0.025599999999999998,0.0,0.0,0.19,0.192,10.3535,2.881528,1285.451463,73.337219,1e-05,31.31893,0.5,2.535342,4.719916,,,,,,,0.291089,3.985898,0.1795845,0.2928385,
M1_SCAT32-060_00_c0521,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,1000.0,1024,2,m1_glyph_3,RQL,11.4128,0.60118,,0.55996,-0.02209,6.672807,367.81,0.051199999999999996,0.0,0.0,0.2,0.195,11.3608,2.768202,4789.832633,146.579407,2e-05,31.244701,0.5,3.584353,6.672807,,,,,,,0.291089,5.636911,0.3591938,0.58567701,
M1_SCAT32-060_00_c0522,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,2000.0,1024,2,m1_glyph_3,RQL,12.803,0.72835,,0.47835,-0.01922,9.435244,735.17,0.10239999999999999,0.0,0.0,0.21,0.21,12.7292,2.801621,19120.387959,293.063782,3.9e-05,31.306444,0.5,5.068219,9.435244,,,,,,,0.291089,7.971796,0.71793938,1.17135401,
M1_SCAT32-060_00_c0523,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,5.0,1024,3,m1_glyph_3,RQL,8.0602,0.00548,,0.81925,0.05057,0.501358,1.92,0.000256,0.0,0.0,0.09,0.093,8.0557,3.062519,0.974798,0.82747,0.0,31.039679,0.5,0.269309,0.501358,,,,,,,0.291089,0.39859,0.00187683,0.00292839,
M1_SCAT32-060_00_c0524,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,10.0,1024,3,m1_glyph_3,RQL,8.1124,0.01248,,0.81389,0.01008,0.688362,3.76,0.000512,0.0,0.0,0.1,0.104,8.1127,2.548389,2.023907,1.559875,0.0,31.534252,0.5,0.369759,0.688362,,,,,,,0.291089,0.563691,0.00367165,0.00585677,
M1_SCAT32-060_00_c0525,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,20.0,1024,3,m1_glyph_3,RQL,8.1211,0.01229,,0.81307,0.00824,0.95855,7.51,0.001024,0.0,0.0,0.12,0.115,8.1215,2.794996,4.964134,3.024719,0.0,31.158157,0.5,0.514893,0.95855,,,,,,,0.291089,0.79718,0.00732994,0.01171354,
M1_SCAT32-060_00_c0526,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,50.0,1024,3,m1_glyph_3,RQL,8.3367,0.05358,,0.79373,-0.02547,1.501247,18.39,0.0025599999999999998,0.0,0.0,0.12,0.12,8.3305,2.802029,19.396625,7.41925,1e-06,31.400484,0.5,0.806407,1.501247,,,,,,,0.291089,1.260452,0.01795483,0.02928385,
M1_SCAT32-060_00_c0527,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,100.0,1024,3,m1_glyph_3,RQL,8.642,0.11522,,0.76687,-0.02822,2.116274,36.71,0.0051199999999999996,0.0,0.0,0.15,0.149,8.6296,2.855744,62.903914,14.743469,2e-06,31.203085,0.5,1.136774,2.116274,,,,,,,0.291089,1.782548,0.03585434,0.0585677,
M1_SCAT32-060_00_c0528,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,200.0,1024,3,m1_glyph_3,RQL,9.1768,0.22815,,0.72191,-0.02829,2.988037,73.47,0.010239999999999999,0.0,0.0,0.15,0.149,9.1544,2.728528,213.949563,29.391907,4e-06,31.404652,0.5,1.605049,2.988037,,,,,,,0.291089,2.520903,0.07174492,0.1171354,
M1_SCAT32-060_00_c0529,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,500.0,1024,3,m1_glyph_3,RQL,10.3128,0.45115,,0.63442,-0.02253,4.719916,184.24,0.025599999999999998,0.0,0.0,0.18,0.184,10.2765,2.80927,1263.135516,73.337219,1e-05,31.533051,0.5,2.535342,4.719916,,,,,,,0.291089,3.985898,0.1799202,0.2928385,
M1_SCAT32-060_00_c0530,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,1000.0,1024,3,m1_glyph_3,RQL,11.4523,0.60439,,0.55783,-0.02365,6.672807,367.43,0.051199999999999996,0.0,0.0,0.2,0.195,11.394,2.561398,4434.240275,146.579407,2e-05,31.181362,0.5,3.584353,6.672807,,,,,,,0.291089,5.636911,0.3588171,0.58567701,
M1_SCAT32-060_00_c0531,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,2000.0,1024,3,m1_glyph_3,RQL,12.8367,0.73261,,0.47682,-0.02118,9.435244,734.26,0.10239999999999999,0.0,0.0,0.21,0.208,12.7569,2.838513,19395.665682,293.063782,3.9e-05,31.351346,0.5,5.068219,9.435244,,,,,,,0.291089,7.971796,0.71704674,1.17135401,
M1_SCAT32-060_00_c0532,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,5.0,1024,4,m1_glyph_3,RQL,8.1028,0.01084,,0.81509,0.04441,0.501358,1.92,0.000256,0.0,0.0,0.07,0.074,8.0999,1.687085,0.909132,0.82747,0.0,31.231782,0.5,0.269309,0.501358,,,,,,,0.291089,0.39859,0.00187397,0.00292839,
M1_SCAT32-060_00_c0533,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,10.0,1024,4,m1_glyph_3,RQL,8.0966,0.00888,,0.81539,0.00465,0.688362,3.75,0.000512,0.0,0.0,0.13,0.134,8.0966,1.866707,1.895657,1.559875,0.0,31.151662,0.5,0.369759,0.688362,,,,,,,0.291089,0.563691,0.0036602,0.00585677,
M1_SCAT32-060_00_c0534,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,20.0,1024,4,m1_glyph_3,RQL,8.1142,0.01205,,0.81385,-0.01399,0.95855,7.4,0.001024,0.0,0.0,0.12,0.118,8.1131,2.84732,5.00526,3.024719,0.0,31.234149,0.5,0.514893,0.95855,,,,,,,0.291089,0.79718,0.0072279,0.01171354,
M1_SCAT32-060_00_c0535,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,50.0,1024,4,m1_glyph_3,RQL,8.401,0.0544,,0.78813,-0.02842,1.501247,18.36,0.0025599999999999998,0.0,0.0,0.12,0.116,8.3921,3.064896,20.559995,7.41925,1e-06,31.495714,0.5,0.806407,1.501247,,,,,,,0.291089,1.260452,0.01793385,0.02928385,
M1_SCAT32-060_00_c0536,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,100.0,1024,4,m1_glyph_3,RQL,8.6369,0.11145,,0.76755,-0.03417,2.116274,36.58,0.0051199999999999996,0.0,0.0,0.13,0.128,8.6218,2.940859,64.755871,14.743469,2e-06,31.465144,0.5,1.136774,2.116274,,,,,,,0.291089,1.782548,0.03572655,0.0585677,
M1_SCAT32-060_00_c0537,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,200.0,1024,4,m1_glyph_3,RQL,9.2104,0.245,,0.71883,-0.02373,2.988037,73.68,0.010239999999999999,0.0,0.0,0.16,0.164,9.1915,2.863327,222.230366,29.391907,4e-06,31.268934,0.5,1.605049,2.988037,,,,,,,0.291089,2.520903,0.07195568,0.1171354,
M1_SCAT32-060_00_c0538,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,500.0,1024,4,m1_glyph_3,RQL,10.2252,0.44063,,0.64086,-0.02607,4.719916,183.74,0.025599999999999998,0.0,0.0,0.19,0.187,10.1887,2.777147,1242.864182,73.337219,1e-05,31.354336,0.5,2.535342,4.719916,,,,,,,0.291089,3.985898,0.17942905,0.2928385,
M1_SCAT32-060_00_c0539,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,1000.0,1024,4,m1_glyph_3,RQL,11.4048,0.60348,,0.56093,-0.02433,6.672807,367.28,0.051199999999999996,0.0,0.0,0.21,0.205,11.3457,2.774672,4780.07989,146.579407,2e-05,31.106365,0.5,3.584353,6.672807,,,,,,,0.291089,5.636911,0.35867596,0.58567701,
M1_SCAT32-060_00_c0540,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_glyph_3,0.6,2000.0,1024,4,m1_glyph_3,RQL,12.9211,0.73798,,0.47165,-0.01784,9.435244,735.84,0.10239999999999999,0.0,0.0,0.23,0.229,12.8516,2.874153,19512.56987,293.063782,3.9e-05,31.152063,0.5,5.068219,9.435244,,,,,,,0.291089,7.971796,0.71859646,1.17135401,
M1_SCAT32-060_00_c0541,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_maze_0,0.6,5.0,1024,0,m1_maze_0,RQL,7.4058,0.00377,,0.87343,0.02782,0.501358,1.9,0.000256,0.0,0.0,0.1,0.101,7.4046,2.989347,0.971263,0.82747,0.0,31.036534,0.5,0.269309,0.501358,,,,,,,0.338886,0.464039,0.00185108,0.00293195,
M1_SCAT32-060_00_c0542,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_maze_0,0.6,10.0,1024,0,m1_maze_0,RQL,7.4195,0.0054,,0.87201,-0.02249,0.688362,3.68,0.000512,0.0,0.0,0.13,0.127,7.4187,3.169195,2.129928,1.559875,0.0,31.150631,0.5,0.369759,0.688362,,,,,,,0.338886,0.65625,0.00359535,0.00586389,
M1_SCAT32-060_00_c0543,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_maze_0,0.6,20.0,1024,0,m1_maze_0,RQL,7.5817,0.03413,,0.85586,-0.00478,0.95855,7.46,0.001024,0.0,0.0,0.13,0.134,7.581,4.05647,5.843497,3.024719,0.0,31.202884,0.5,0.514893,0.95855,,,,,,,0.338886,0.928078,0.00728035,0.01172778,
M1_SCAT32-060_00_c0544,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_maze_0,0.6,50.0,1024,0,m1_maze_0,RQL,8.6407,0.24297,,0.76066,-0.03072,1.501247,18.37,0.0025599999999999998,0.0,0.0,0.15,0.145,8.6053,3.775162,23.623,7.41925,1e-06,31.530238,0.5,0.806407,1.501247,,,,,,,0.338886,1.46742,0.01794147,0.02931946,
M1_SCAT32-060_00_c0545,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_maze_0,0.6,100.0,1024,0,m1_maze_0,RQL,10.6849,0.55237,,0.60664,-0.03168,2.116274,36.73,0.0051199999999999996,0.0,0.0,0.15,0.145,10.5705,3.768367,77.770709,14.743469,2e-06,30.945778,0.5,1.136774,2.116274,,,,,,,0.338886,2.075245,0.03586769,0.05863892,
M1_SCAT32-060_00_c0546,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_maze_0,0.6,200.0,1024,0,m1_maze_0,RQL,13.8744,0.7997,,0.42796,-0.03065,2.988037,73.32,0.010239999999999999,0.0,0.0,0.15,0.152,13.601,3.698657,277.895486,29.391907,4e-06,31.194564,0.5,1.605049,2.988037,,,,,,,0.338886,2.93484,0.0715971,0.11727784,
M1_SCAT32-060_00_c0547,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_maze_0,0.6,500.0,1024,0,m1_maze_0,RQL,18.4397,0.93737,,0.26013,-0.02594,4.719916,182.54,0.025599999999999998,0.0,0.0,0.19,0.187,17.9254,3.77895,1664.656531,73.337219,1e-05,31.352513,0.5,2.535342,4.719916,,,,,,,0.338886,4.640389,0.1782589,0.2931946,
M1_SCAT32-060_00_c0548,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_maze_0,0.6,1000.0,1024,0,m1_maze_0,RQL,21.5926,0.97001,,0.18304,-0.01965,6.672807,365.04,0.051199999999999996,0.0,0.0,0.2,0.197,20.9782,3.800251,6532.203821,146.579407,2e-05,31.29989,0.5,3.584353,6.672807,,,,,,,0.338886,6.562501,0.3564806,0.5863892,
M1_SCAT32-060_00_c0549,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_maze_0,0.6,2000.0,1024,0,m1_maze_0,RQL,24.9089,0.9858,,0.12651,-0.01471,9.435244,729.89,0.10239999999999999,0.0,0.0,0.21,0.209,24.1868,3.839931,26068.357156,293.063782,3.9e-05,31.270492,0.5,5.068219,9.435244,,,,,,,0.338886,9.280778,0.71278477,1.1727784,
M1_SCAT32-060_00_c0550,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_maze_0,0.6,5.0,1024,1,m1_maze_0,RQL,7.4346,0.0072,,0.87054,0.03763,0.501358,1.91,0.000256,0.0,0.0,0.09,0.092,7.4333,3.228402,0.984094,0.82747,0.0,31.302739,0.5,0.269309,0.501358,,,,,,,0.338886,0.464039,0.00186539,0.00293195,
M1_SCAT32-060_00_c0551,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_maze_0,0.6,10.0,1024,1,m1_maze_0,RQL,7.4597,0.00768,,0.86789,0.02342,0.688362,3.79,0.000512,0.0,0.0,0.09,0.093,7.4598,2.759949,2.060913,1.559875,0.0,31.439103,0.5,0.369759,0.688362,,,,,,,0.338886,0.65625,0.00370026,0.00586389,
M1_SCAT32-060_00_c0552,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_maze_0,0.6,20.0,1024,1,m1_maze_0,RQL,7.5663,0.0308,,0.85801,-0.04374,0.95855,7.26,0.001024,0.0,0.0,0.12,0.12,7.5592,2.859486,4.990731,3.024719,0.0,30.873093,0.5,0.514893,0.95855,,,,,,,0.338886,0.928078,0.00709343,0.01172778,
M1_SCAT32-060_00_c0553,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_maze_0,0.6,50.0,1024,1,m1_maze_0,RQL,8.739,0.25725,,0.75359,-0.0397,1.501247,18.26,0.0025599999999999998,0.0,0.0,0.12,0.123,8.6864,3.912242,23.976968,7.41925,1e-06,31.090091,0.5,0.806407,1.501247,,,,,,,0.338886,1.46742,0.0178299,0.02931946,
M1_SCAT32-060_00_c0554,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_maze_0,0.6,100.0,1024,1,m1_maze_0,RQL,11.4537,0.61709,,0.56174,-0.04493,2.116274,36.44,0.0051199999999999996,0.0,0.0,0.13,0.125,11.2384,3.800604,79.777375,14.743469,2e-06,31.660185,0.5,1.136774,2.116274,,,,,,,0.338886,2.075245,0.03558636,0.05863892,
M1_SCAT32-060_00_c0555,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_maze_0,0.6,200.0,1024,1,m1_maze_0,RQL,13.7406,0.7898,,0.43314,-0.02867,2.988037,73.39,0.010239999999999999,0.0,0.0,0.14,0.14,13.4965,3.764683,281.568154,29.391907,4e-06,31.100406,0.5,1.605049,2.988037,,,,,,,0.338886,2.93484,0.07166672,0.11727784,
M1_SCAT32-060_00_c0556,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_maze_0,0.6,500.0,1024,1,m1_maze_0,RQL,18.4297,0.93771,,0.25875,-0.02262,4.719916,183.05,0.025599999999999998,0.0,0.0,0.19,0.186,17.9716,3.756474,1632.755594,73.337219,1e-05,30.907823,0.5,2.535342,4.719916,,,,,,,0.338886,4.640389,0.17875576,0.2931946,
M1_SCAT32-060_00_c0557,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_maze_0,0.6,1000.0,1024,1,m1_maze_0,RQL,20.8521,0.96352,,0.19966,-0.02235,6.672807,364.5,0.051199999999999996,0.0,0.0,0.21,0.209,20.2231,3.716795,6387.932322,146.579407,2e-05,31.27965,0.5,3.584353,6.672807,,,,,,,0.338886,6.562501,0.3559618,0.5863892,
M1_SCAT32-060_00_c0558,M1_SCAT32-060_00,32,m1pat:SCAT32-060:m1_maze_0,0.6,2000.0,1024,1,m1_maze_0,RQL,25.098,0.98673,,0.12283,-0.01314,9.435244,730.45,0.10239999999999999,0.0,0.0,0.22,0.22,24.4428,3.794071,25688.085801,293.063782,3.9e-05,31.181546,0.5,5.068219,9.435244,,,,,,,0.338886,9.280778,0.71333313,1.1727784,
