side,pattern,rho_bar,nu,M,seed,image,arm,PSNR,SSIM,LPIPS,rad_nrmse,flux_dev,lam_tv,mean_counts,optical_time_s,dark_frac,tau_err,runtime_s,select_runtime_s,PSNR_rad,C_hat,S_N2,V0_exact,muprime0_exact,omega_A,c_used,sigma_grad_arm,lambda_tv_arm,audit_status,d_ratio,q_d,q_mean,leak_suspect,c_force
64,bern50,0.05,50.0,4096,0,dev_stl_02,RQL,14.8812,0.13989,,0.37592,-0.00186,0.071346,2.38,0.010239999999999999,0.0,0.0,4.28,4.283,14.8812,1.0,2.130975,2.162714,2e-06,0.999696,0.5,0.034985,0.071346,,,,,,0.5
64,bern50,0.05,50.0,4096,0,dev_stl_03,RQL,14.7708,0.14838,,0.66027,0.01431,0.071346,2.41,0.010239999999999999,0.0,0.0,4.04,4.036,14.7697,1.0,2.149463,2.162714,2e-06,0.999696,0.5,0.034985,0.071346,,,,,,0.5
64,bern50,0.05,50.0,4096,0,dev_text,RQL,13.0944,0.02846,,0.97113,-0.00716,0.071346,2.36,0.010239999999999999,0.0,0.0,3.03,3.027,13.0943,1.0,2.113235,2.162714,2e-06,0.999696,0.5,0.034985,0.071346,,,,,,0.5
64,bern50,0.05,50.0,4096,0,dev_fine_lines,RQL,6.1037,0.00369,,0.74876,-0.00821,0.071346,2.36,0.010239999999999999,0.0,0.0,3.35,3.354,6.1034,1.0,2.136433,2.162714,2e-06,0.999696,0.5,0.034985,0.071346,,,,,,0.5
64,bern50,0.05,50.0,4096,1,dev_stl_00,RQL,18.4958,0.27654,,0.23649,-0.00276,0.071197,2.37,0.010239999999999999,0.0,0.0,3.85,3.85,18.4951,1.0,2.104077,2.162714,2e-06,0.999703,0.5,0.034912,0.071197,,,,,,0.5
64,bern50,0.05,50.0,4096,1,dev_stl_01,RQL,16.2978,0.15622,,0.2914,-0.00512,0.071197,2.37,0.010239999999999999,0.0,0.0,3.5,3.502,16.2953,1.0,2.109045,2.162714,2e-06,0.999703,0.5,0.034912,0.071197,,,,,,0.5
64,bern50,0.05,50.0,4096,1,dev_stl_02,RQL,15.4489,0.14221,,0.35279,0.02889,0.071197,2.45,0.010239999999999999,0.0,0.0,3.99,3.994,15.433,64.0,2.271267,2.162714,2e-06,0.999703,0.5,0.034912,0.071197,,,,,,0.5
64,bern50,0.05,50.0,4096,1,dev_stl_03,RQL,14.7936,0.14909,,0.65857,0.01826,0.071197,2.42,0.010239999999999999,0.0,0.0,3.78,3.781,14.7921,1.0,2.123647,2.162714,2e-06,0.999703,0.5,0.034912,0.071197,,,,,,0.5
64,bern50,0.05,50.0,4096,1,dev_text,RQL,13.0828,0.02788,,0.9724,0.00919,0.071197,2.4,0.010239999999999999,0.0,0.0,3.38,3.374,13.0829,64.0,2.295766,2.162714,2e-06,0.999703,0.5,0.034912,0.071197,,,,,,0.5
64,bern50,0.05,50.0,4096,1,dev_fine_lines,RQL,6.0871,0.00361,,0.75017,-0.00231,0.071197,2.38,0.010239999999999999,0.0,0.0,3.65,3.648,6.0871,15.474135,2.18217,2.162714,2e-06,0.999703,0.5,0.034912,0.071197,,,,,,0.5
64,bern50,0.05,5.0,4096,0,dev_stl_00,RQL,15.4884,0.24544,,0.33489,0.00367,0.011354,0.24,0.001024,0.0,0.0,7.05,6.916,15.4734,1.0,0.212453,0.219079,0.0,0.999703,0.25,0.011135,0.011354,,,,,,0.25
64,bern50,0.05,5.0,4096,0,dev_stl_01,RQL,12.0653,0.11174,,0.46789,-0.01964,0.011354,0.23,0.001024,0.0,0.0,6.4,6.399,12.1821,64.0,0.222544,0.219079,0.0,0.999703,0.25,0.011135,0.011354,,,,,,0.25
64,bern50,0.05,5.0,4096,0,dev_stl_02,RQL,15.0717,0.13446,,0.37082,0.02731,0.011354,0.24,0.001024,0.0,0.0,3.81,3.806,14.9998,64.0,0.222449,0.219079,0.0,0.999703,0.25,0.011135,0.011354,,,,,,0.25
64,bern50,0.05,5.0,4096,0,dev_stl_03,RQL,13.9952,0.05749,,0.72426,0.01021,0.011354,0.24,0.001024,0.0,0.0,7.04,7.043,13.9662,50.466485,0.219725,0.219079,0.0,0.999703,0.25,0.011135,0.011354,,,,,,0.25
64,bern50,0.05,5.0,4096,0,dev_text,RQL,13.0845,0.04495,,0.97252,0.09344,0.011354,0.26,0.001024,0.0,0.0,5.09,5.091,13.0819,64.0,0.235361,0.219079,0.0,0.999703,0.25,0.011135,0.011354,,,,,,0.25
64,bern50,0.05,5.0,4096,0,dev_fine_lines,RQL,5.8151,0.00246,,0.77447,0.01118,0.011354,0.24,0.001024,0.0,0.0,4.65,4.653,5.8101,1.0,0.21323,0.219079,0.0,0.999703,0.25,0.011135,0.011354,,,,,,0.25
64,bern50,0.05,5.0,4096,1,dev_stl_00,RQL,14.8364,0.21521,,0.3558,-0.02657,0.01133,0.23,0.001024,0.0,0.0,3.81,3.81,14.9475,1.0,0.213639,0.219079,0.0,0.999709,0.25,0.011111,0.01133,,,,,,0.25
64,bern50,0.05,5.0,4096,1,dev_stl_01,RQL,12.6566,0.12038,,0.44352,0.00196,0.01133,0.24,0.001024,0.0,0.0,4.41,4.412,12.6467,1.0,0.218053,0.219079,0.0,0.999709,0.25,0.011111,0.01133,,,,,,0.25
64,bern50,0.05,5.0,4096,1,dev_stl_02,RQL,13.4057,0.16028,,0.44774,0.01066,0.01133,0.24,0.001024,0.0,0.0,5.26,5.259,13.3626,1.0,0.218183,0.219079,0.0,0.999709,0.25,0.011111,0.01133,,,,,,0.25
64,bern50,0.05,5.0,4096,1,dev_stl_03,RQL,14.2932,0.12334,,0.6975,-0.00012,0.01133,0.24,0.001024,0.0,0.0,5.33,5.326,14.2933,1.0,0.216157,0.219079,0.0,0.999709,0.25,0.011111,0.01133,,,,,,0.25
64,bern50,0.05,5.0,4096,1,dev_text,RQL,12.2293,0.53333,,1.07739,0.02579,0.01133,0.24,0.001024,0.0,0.0,12.84,12.844,12.1924,64.0,0.223214,0.219079,0.0,0.999709,0.25,0.011111,0.01133,,,,,,0.25
64,bern50,0.05,5.0,4096,1,dev_fine_lines,RQL,5.7826,0.00306,,0.78009,0.05522,0.01133,0.25,0.001024,0.0,0.0,4.17,4.168,5.7473,64.0,0.226893,0.219079,0.0,0.999709,0.25,0.011111,0.01133,,,,,,0.25
64,bern50,0.05,5.0,4096,0,dev_stl_00,RQL,18.0112,0.27466,,0.25015,0.00437,0.022708,0.24,0.001024,0.0,0.0,2.13,2.128,18.0074,1.0,0.212453,0.219079,0.0,0.999703,0.5,0.011135,0.022708,,,,,,0.5
64,bern50,0.05,5.0,4096,0,dev_stl_01,RQL,16.219,0.15322,,0.29466,-0.01933,0.022708,0.23,0.001024,0.0,0.0,3.16,3.162,16.1986,64.0,0.222544,0.219079,0.0,0.999703,0.5,0.011135,0.022708,,,,,,0.5
64,bern50,0.05,5.0,4096,0,dev_stl_02,RQL,15.1624,0.1422,,0.36464,0.0281,0.022708,0.24,0.001024,0.0,0.0,3.21,3.208,15.1459,64.0,0.222449,0.219079,0.0,0.999703,0.5,0.011135,0.022708,,,,,,0.5
64,bern50,0.05,5.0,4096,0,dev_stl_03,RQL,15.031,0.15265,,0.64059,0.01069,0.022708,0.24,0.001024,0.0,0.0,2.25,2.246,15.0326,50.466485,0.219725,0.219079,0.0,0.999703,0.5,0.011135,0.022708,,,,,,0.5
64,bern50,0.05,5.0,4096,0,dev_text,RQL,13.0729,0.0272,,0.97375,0.0942,0.022708,0.26,0.001024,0.0,0.0,2.82,2.823,13.0709,64.0,0.235361,0.219079,0.0,0.999703,0.5,0.011135,0.022708,,,,,,0.5
64,bern50,0.05,5.0,4096,0,dev_fine_lines,RQL,6.0543,0.00353,,0.75308,0.01188,0.022708,0.24,0.001024,0.0,0.0,2.06,2.06,6.0534,1.0,0.21323,0.219079,0.0,0.999703,0.5,0.011135,0.022708,,,,,,0.5
64,bern50,0.05,5.0,4096,1,dev_stl_00,RQL,18.2685,0.27287,,0.24384,-0.02588,0.02266,0.23,0.001024,0.0,0.0,3.64,3.636,18.2295,1.0,0.213639,0.219079,0.0,0.999709,0.5,0.011111,0.02266,,,,,,0.5
64,bern50,0.05,5.0,4096,1,dev_stl_01,RQL,16.0147,0.15289,,0.30098,0.0031,0.02266,0.24,0.001024,0.0,0.0,3.24,3.241,16.0142,1.0,0.218053,0.219079,0.0,0.999709,0.5,0.011111,0.02266,,,,,,0.5
64,bern50,0.05,5.0,4096,1,dev_stl_02,RQL,15.0237,0.14381,,0.36993,0.01177,0.02266,0.24,0.001024,0.0,0.0,3.63,3.624,15.0208,1.0,0.218183,0.219079,0.0,0.999709,0.5,0.011111,0.02266,,,,,,0.5
64,bern50,0.05,5.0,4096,1,dev_stl_03,RQL,14.7141,0.14715,,0.66451,0.00098,0.02266,0.24,0.001024,0.0,0.0,2.55,2.548,14.714,1.0,0.216157,0.219079,0.0,0.999709,0.5,0.011111,0.02266,,,,,,0.5
64,bern50,0.05,5.0,4096,1,dev_text,RQL,13.0722,0.02732,,0.97362,0.0247,0.02266,0.24,0.001024,0.0,0.0,3.41,3.409,13.0721,64.0,0.223214,0.219079,0.0,0.999709,0.5,0.011111,0.02266,,,,,,0.5
64,bern50,0.05,5.0,4096,1,dev_fine_lines,RQL,6.0786,0.00363,,0.75188,0.05606,0.02266,0.25,0.001024,0.0,0.0,2.66,2.66,6.0673,64.0,0.226893,0.219079,0.0,0.999709,0.5,0.011111,0.02266,,,,,,0.5
64,bern50,0.6,1000.0,4096,0,dev_stl_00,RQL,16.711,0.1352,,0.29042,3e-05,0.447514,374.94,0.20479999999999998,0.0,0.0,19.49,19.24,16.7109,1.08514,161.138805,146.579407,2e-05,0.999699,0.25,0.438883,0.447514,,,,,,0.25
64,bern50,0.6,1000.0,4096,0,dev_stl_01,RQL,15.4206,0.13497,,0.32221,-0.00059,0.447514,374.79,0.20479999999999998,0.0,0.0,21.5,21.495,15.4223,1.052064,160.695022,146.579407,2e-05,0.999699,0.25,0.438883,0.447514,,,,,,0.25
64,bern50,0.6,1000.0,4096,0,dev_stl_02,RQL,16.2587,0.1795,,0.32079,-0.0001,0.447514,374.89,0.20479999999999998,0.0,0.0,14.6,14.597,16.2588,1.291616,163.909098,146.579407,2e-05,0.999699,0.25,0.438883,0.447514,,,,,,0.25
64,bern50,0.6,1000.0,4096,0,dev_stl_03,RQL,16.807,0.31262,,0.52219,0.0005,0.447514,375.04,0.20479999999999998,0.0,0.0,10.14,10.142,16.8076,1.759847,170.19139,146.579407,2e-05,0.999699,0.25,0.438883,0.447514,,,,,,0.25
64,bern50,0.6,1000.0,4096,0,dev_text,RQL,17.4311,0.37942,,0.5906,-0.00356,0.447514,373.74,0.20479999999999998,0.0,0.0,13.64,13.637,17.414,19.990735,414.796376,146.579407,2e-05,0.999699,0.25,0.438883,0.447514,,,,,,0.25
64,bern50,0.6,1000.0,4096,0,dev_fine_lines,RQL,6.2186,0.02742,,0.73891,0.00082,0.447514,375.1,0.20479999999999998,0.0,0.0,16.01,16.011,6.2184,2.466126,179.667584,146.579407,2e-05,0.999699,0.25,0.438883,0.447514,,,,,,0.25
64,bern50,0.6,1000.0,4096,1,dev_stl_00,RQL,16.8615,0.18879,,0.28531,-0.00093,0.446578,374.73,0.20479999999999998,0.0,0.0,13.26,13.263,16.8652,1.0,158.012081,146.579407,2e-05,0.999711,0.25,0.437964,0.446578,,,,,,0.25
64,bern50,0.6,1000.0,4096,1,dev_stl_01,RQL,15.5701,0.15039,,0.31675,-0.00023,0.446578,374.86,0.20479999999999998,0.0,0.0,9.68,9.679,15.5707,1.191102,162.560685,146.579407,2e-05,0.999711,0.25,0.437964,0.446578,,,,,,0.25
64,bern50,0.6,1000.0,4096,1,dev_stl_02,RQL,16.4041,0.21658,,0.3155,0.00071,0.446578,375.08,0.20479999999999998,0.0,0.0,10.21,10.206,16.4033,1.0,158.626825,146.579407,2e-05,0.999711,0.25,0.437964,0.446578,,,,,,0.25
64,bern50,0.6,1000.0,4096,1,dev_stl_03,RQL,16.5817,0.29414,,0.53597,-0.00035,0.446578,374.83,0.20479999999999998,0.0,0.0,9.88,9.882,16.5814,1.801386,170.749007,146.579407,2e-05,0.999711,0.25,0.437964,0.446578,,,,,,0.25
64,bern50,0.6,1000.0,4096,1,dev_text,RQL,17.4046,0.35121,,0.59226,-0.0031,0.446578,374.26,0.20479999999999998,0.0,0.0,11.85,11.843,17.3896,19.553976,408.939454,146.579407,2e-05,0.999711,0.25,0.437964,0.446578,,,,,,0.25
64,bern50,0.6,1000.0,4096,1,dev_fine_lines,RQL,6.1721,0.02898,,0.74286,0.0001,0.446578,374.96,0.20479999999999998,0.0,0.0,9.3,9.302,6.1721,2.239101,176.62192,146.579407,2e-05,0.999711,0.25,0.437964,0.446578,,,,,,0.25
64,bern50,0.6,1000.0,4096,0,dev_stl_00,RQL,18.5056,0.25038,,0.23621,0.00011,0.895029,374.94,0.20479999999999998,0.0,0.0,7.44,7.44,18.5056,1.08514,161.138805,146.579407,2e-05,0.999699,0.5,0.438883,0.895029,,,,,,0.5
64,bern50,0.6,1000.0,4096,0,dev_stl_01,RQL,16.8126,0.16146,,0.27455,-0.00055,0.895029,374.79,0.20479999999999998,0.0,0.0,7.08,7.08,16.8124,1.052064,160.695022,146.579407,2e-05,0.999699,0.5,0.438883,0.895029,,,,,,0.5
64,bern50,0.6,1000.0,4096,0,dev_stl_02,RQL,16.7628,0.1802,,0.30271,-7e-05,0.895029,374.89,0.20479999999999998,0.0,0.0,6.58,6.584,16.7627,1.291616,163.909098,146.579407,2e-05,0.999699,0.5,0.438883,0.895029,,,,,,0.5
64,bern50,0.6,1000.0,4096,0,dev_stl_03,RQL,15.9371,0.22253,,0.5772,0.00055,0.895029,375.04,0.20479999999999998,0.0,0.0,6.35,6.347,15.9376,1.759847,170.19139,146.579407,2e-05,0.999699,0.5,0.438883,0.895029,,,,,,0.5
64,bern50,0.6,1000.0,4096,0,dev_text,RQL,15.0482,0.1692,,0.7762,-0.00417,0.895029,373.74,0.20479999999999998,0.0,0.0,7.41,7.406,15.0404,19.990735,414.796376,146.579407,2e-05,0.999699,0.5,0.438883,0.895029,,,,,,0.5
64,bern50,0.6,1000.0,4096,0,dev_fine_lines,RQL,6.2547,0.00751,,0.73583,0.00083,0.895029,375.1,0.20479999999999998,0.0,0.0,6.09,6.085,6.2547,2.466126,179.667584,146.579407,2e-05,0.999699,0.5,0.438883,0.895029,,,,,,0.5
64,bern50,0.6,1000.0,4096,1,dev_stl_00,RQL,18.5641,0.26029,,0.2346,-0.00092,0.893156,374.73,0.20479999999999998,0.0,0.0,6.15,6.144,18.5648,1.0,158.012081,146.579407,2e-05,0.999711,0.5,0.437964,0.893156,,,,,,0.5
64,bern50,0.6,1000.0,4096,1,dev_stl_01,RQL,16.8854,0.16843,,0.27226,-0.00032,0.893156,374.86,0.20479999999999998,0.0,0.0,6.14,6.142,16.8853,1.191102,162.560685,146.579407,2e-05,0.999711,0.5,0.437964,0.893156,,,,,,0.5
64,bern50,0.6,1000.0,4096,1,dev_stl_02,RQL,16.7272,0.19614,,0.30392,0.00067,0.893156,375.08,0.20479999999999998,0.0,0.0,5.22,5.214,16.728,1.0,158.626825,146.579407,2e-05,0.999711,0.5,0.437964,0.893156,,,,,,0.5
64,bern50,0.6,1000.0,4096,1,dev_stl_03,RQL,15.767,0.20311,,0.58867,-0.00045,0.893156,374.83,0.20479999999999998,0.0,0.0,5.32,5.317,15.7666,1.801386,170.749007,146.579407,2e-05,0.999711,0.5,0.437964,0.893156,,,,,,0.5
64,bern50,0.6,1000.0,4096,1,dev_text,RQL,15.0878,0.16404,,0.77251,-0.00312,0.893156,374.26,0.20479999999999998,0.0,0.0,6.28,6.275,15.0817,19.553976,408.939454,146.579407,2e-05,0.999711,0.5,0.437964,0.893156,,,,,,0.5
64,bern50,0.6,1000.0,4096,1,dev_fine_lines,RQL,6.2284,0.0082,,0.73806,9e-05,0.893156,374.96,0.20479999999999998,0.0,0.0,5.22,5.217,6.2284,2.239101,176.62192,146.579407,2e-05,0.999711,0.5,0.437964,0.893156,,,,,,0.5
64,bern50,0.6,100.0,4096,0,dev_stl_00,RQL,15.2163,0.18733,,0.34562,0.0029,0.141929,37.56,0.020479999999999998,0.0,0.0,8.36,8.257,15.1995,8.374046,15.874611,14.743469,2e-06,0.999696,0.25,0.139191,0.141929,,,,,,0.25
64,bern50,0.6,100.0,4096,0,dev_stl_01,RQL,15.2664,0.16575,,0.32858,0.00739,0.141929,37.66,0.020479999999999998,0.0,0.0,8.21,8.21,15.2521,1.0,14.572144,14.743469,2e-06,0.999696,0.25,0.139191,0.141929,,,,,,0.25
64,bern50,0.6,100.0,4096,0,dev_stl_02,RQL,13.6398,0.14266,,0.43456,0.00583,0.141929,37.63,0.020479999999999998,0.0,0.0,8.04,8.043,13.6222,6.913066,15.677266,14.743469,2e-06,0.999696,0.25,0.139191,0.141929,,,,,,0.25
64,bern50,0.6,100.0,4096,0,dev_stl_03,RQL,15.3586,0.17358,,0.61693,0.00287,0.141929,37.56,0.020479999999999998,0.0,0.0,13.83,13.829,15.3594,6.695712,15.647907,14.743469,2e-06,0.999696,0.25,0.139191,0.141929,,,,,,0.25
64,bern50,0.6,100.0,4096,0,dev_text,RQL,14.0042,0.10728,,0.87469,-0.00189,0.141929,37.44,0.020479999999999998,0.0,0.0,18.05,18.046,14.0028,19.17875,17.334079,14.743469,2e-06,0.999696,0.25,0.139191,0.141929,,,,,,0.25
64,bern50,0.6,100.0,4096,0,dev_fine_lines,RQL,6.0705,0.00804,,0.75167,0.00346,0.141929,37.57,0.020479999999999998,0.0,0.0,16.93,16.931,6.0697,6.774676,15.658573,14.743469,2e-06,0.999696,0.25,0.139191,0.141929,,,,,,0.25
64,bern50,0.6,100.0,4096,1,dev_stl_00,RQL,17.2362,0.23852,,0.27358,0.00156,0.141632,37.53,0.020479999999999998,0.0,0.0,12.75,12.751,17.2299,1.0,14.656571,14.743469,2e-06,0.999702,0.25,0.1389,0.141632,,,,,,0.25
64,bern50,0.6,100.0,4096,1,dev_stl_01,RQL,14.6695,0.12488,,0.35183,0.00274,0.141632,37.56,0.020479999999999998,0.0,0.0,7.83,7.826,14.6584,1.0,14.608327,14.743469,2e-06,0.999702,0.25,0.1389,0.141632,,,,,,0.25
64,bern50,0.6,100.0,4096,1,dev_stl_02,RQL,14.618,0.14842,,0.38756,0.00085,0.141632,37.51,0.020479999999999998,0.0,0.0,7.57,7.569,14.6164,5.083504,15.430139,14.743469,2e-06,0.999702,0.25,0.1389,0.141632,,,,,,0.25
64,bern50,0.6,100.0,4096,1,dev_stl_03,RQL,15.3222,0.18146,,0.61953,0.0044,0.141632,37.6,0.020479999999999998,0.0,0.0,7.41,7.408,15.3229,5.296057,15.45885,14.743469,2e-06,0.999702,0.25,0.1389,0.141632,,,,,,0.25
64,bern50,0.6,100.0,4096,1,dev_text,RQL,13.9301,0.08931,,0.88175,0.00371,0.141632,37.58,0.020479999999999998,0.0,0.0,8.68,8.678,13.9329,17.613427,17.122655,14.743469,2e-06,0.999702,0.25,0.1389,0.141632,,,,,,0.25
64,bern50,0.6,100.0,4096,1,dev_fine_lines,RQL,6.0729,0.00708,,0.75142,0.00173,0.141632,37.53,0.020479999999999998,0.0,0.0,12.93,12.926,6.0726,1.0,14.82822,14.743469,2e-06,0.999702,0.25,0.1389,0.141632,,,,,,0.25
64,bern50,0.6,100.0,4096,0,dev_stl_00,RQL,18.7194,0.2651,,0.23051,0.00307,0.283857,37.56,0.020479999999999998,0.0,0.0,9.01,9.011,18.7176,8.374046,15.874611,14.743469,2e-06,0.999696,0.5,0.139191,0.283857,,,,,,0.5
64,bern50,0.6,100.0,4096,0,dev_stl_01,RQL,15.9671,0.15413,,0.30272,0.00737,0.283857,37.66,0.020479999999999998,0.0,0.0,5.82,5.819,15.9642,1.0,14.572144,14.743469,2e-06,0.999696,0.5,0.139191,0.283857,,,,,,0.5
64,bern50,0.6,100.0,4096,0,dev_stl_02,RQL,14.9107,0.15412,,0.3748,0.00585,0.283857,37.63,0.020479999999999998,0.0,0.0,5.55,5.546,14.9072,6.913066,15.677266,14.743469,2e-06,0.999696,0.5,0.139191,0.283857,,,,,,0.5
64,bern50,0.6,100.0,4096,0,dev_stl_03,RQL,14.9641,0.15144,,0.64562,0.00296,0.283857,37.56,0.020479999999999998,0.0,0.0,5.43,5.428,14.9645,6.695712,15.647907,14.743469,2e-06,0.999696,0.5,0.139191,0.283857,,,,,,0.5
64,bern50,0.6,100.0,4096,0,dev_text,RQL,13.4175,0.04417,,0.93573,-0.00211,0.283857,37.44,0.020479999999999998,0.0,0.0,6.52,6.523,13.4168,19.17875,17.334079,14.743469,2e-06,0.999696,0.5,0.139191,0.283857,,,,,,0.5
64,bern50,0.6,100.0,4096,0,dev_fine_lines,RQL,6.1486,0.00427,,0.74486,0.00353,0.283857,37.57,0.020479999999999998,0.0,0.0,5.42,5.42,6.1487,6.774676,15.658573,14.743469,2e-06,0.999696,0.5,0.139191,0.283857,,,,,,0.5
64,bern50,0.6,100.0,4096,1,dev_stl_00,RQL,18.8198,0.27891,,0.22781,0.0017,0.283264,37.53,0.020479999999999998,0.0,0.0,5.59,5.587,18.8199,1.0,14.656571,14.743469,2e-06,0.999702,0.5,0.1389,0.283264,,,,,,0.5
64,bern50,0.6,100.0,4096,1,dev_stl_01,RQL,16.2857,0.15979,,0.29176,0.0029,0.283264,37.56,0.020479999999999998,0.0,0.0,5.62,5.622,16.2844,1.0,14.608327,14.743469,2e-06,0.999702,0.5,0.1389,0.283264,,,,,,0.5
64,bern50,0.6,100.0,4096,1,dev_stl_02,RQL,15.0394,0.13886,,0.36914,0.00088,0.283264,37.51,0.020479999999999998,0.0,0.0,5.29,5.286,15.0394,5.083504,15.430139,14.743469,2e-06,0.999702,0.5,0.1389,0.283264,,,,,,0.5
64,bern50,0.6,100.0,4096,1,dev_stl_03,RQL,15.0363,0.15713,,0.64025,0.00444,0.283264,37.6,0.020479999999999998,0.0,0.0,5.11,5.113,15.0372,5.296057,15.45885,14.743469,2e-06,0.999702,0.5,0.1389,0.283264,,,,,,0.5
64,bern50,0.6,100.0,4096,1,dev_text,RQL,13.3742,0.04168,,0.94021,0.00384,0.283264,37.58,0.020479999999999998,0.0,0.0,6.07,6.068,13.3753,17.613427,17.122655,14.743469,2e-06,0.999702,0.5,0.1389,0.283264,,,,,,0.5
64,bern50,0.6,100.0,4096,1,dev_fine_lines,RQL,6.1223,0.00416,,0.74713,0.00177,0.283264,37.53,0.020479999999999998,0.0,0.0,5.48,5.48,6.1223,1.0,14.82822,14.743469,2e-06,0.999702,0.5,0.1389,0.283264,,,,,,0.5
64,bern50,0.6,10.0,4096,0,dev_stl_00,RQL,15.6098,0.20545,,0.33643,0.03073,0.046165,3.82,0.002048,0.0,0.0,8.15,8.058,15.4336,15.45327,1.582177,1.559875,0.0,0.999691,0.25,0.045275,0.046165,,,,,,0.25
64,bern50,0.6,10.0,4096,0,dev_stl_01,RQL,13.2036,0.12393,,0.42397,0.0373,0.046165,3.84,0.002048,0.0,0.0,6.8,6.801,13.0384,48.813419,1.630319,1.559875,0.0,0.999691,0.25,0.045275,0.046165,,,,,,0.25
64,bern50,0.6,10.0,4096,0,dev_stl_02,RQL,13.0437,0.1605,,0.47166,0.02892,0.046165,3.82,0.002048,0.0,0.0,7.42,7.423,12.9107,1.0,1.523078,1.559875,0.0,0.999691,0.25,0.045275,0.046165,,,,,,0.25
64,bern50,0.6,10.0,4096,0,dev_stl_03,RQL,14.9576,0.15776,,0.64717,0.03005,0.046165,3.82,0.002048,0.0,0.0,6.98,6.981,14.9438,1.0,1.539744,1.559875,0.0,0.999691,0.25,0.045275,0.046165,,,,,,0.25
64,bern50,0.6,10.0,4096,0,dev_text,RQL,13.263,0.06386,,0.952,0.0328,0.046165,3.82,0.002048,0.0,0.0,6.95,6.95,13.2671,24.843291,1.595728,1.559875,0.0,0.999691,0.25,0.045275,0.046165,,,,,,0.25
64,bern50,0.6,10.0,4096,0,dev_fine_lines,RQL,5.9121,0.0046,,0.76602,0.01207,0.046165,3.78,0.002048,0.0,0.0,6.56,6.555,5.9054,14.865635,1.581328,1.559875,0.0,0.999691,0.25,0.045275,0.046165,,,,,,0.25
64,bern50,0.6,10.0,4096,1,dev_stl_00,RQL,14.4682,0.24142,,0.38601,0.03409,0.046069,3.83,0.002048,0.0,0.0,6.45,6.448,14.2396,1.0,1.554765,1.559875,0.0,0.999703,0.25,0.04518,0.046069,,,,,,0.25
64,bern50,0.6,10.0,4096,1,dev_stl_01,RQL,14.1926,0.11648,,0.37434,0.01745,0.046069,3.79,0.002048,0.0,0.0,5.53,5.528,14.1196,1.0,1.487128,1.559875,0.0,0.999703,0.25,0.04518,0.046069,,,,,,0.25
64,bern50,0.6,10.0,4096,1,dev_stl_02,RQL,12.9028,0.1275,,0.48163,0.03914,0.046069,3.84,0.002048,0.0,0.0,6.72,6.717,12.729,25.552463,1.596751,1.559875,0.0,0.999703,0.25,0.04518,0.046069,,,,,,0.25
64,bern50,0.6,10.0,4096,1,dev_stl_03,RQL,14.5396,0.12913,,0.67977,0.02645,0.046069,3.81,0.002048,0.0,0.0,6.19,6.192,14.5169,15.773866,1.582639,1.559875,0.0,0.999703,0.25,0.04518,0.046069,,,,,,0.25
64,bern50,0.6,10.0,4096,1,dev_text,RQL,13.333,0.04103,,0.94431,0.021,0.046069,3.8,0.002048,0.0,0.0,6.81,6.809,13.3375,59.240338,1.645368,1.559875,0.0,0.999703,0.25,0.04518,0.046069,,,,,,0.25
64,bern50,0.6,10.0,4096,1,dev_fine_lines,RQL,6.0135,0.00563,,0.75795,0.03791,0.046069,3.84,0.002048,0.0,0.0,5.82,5.82,5.9974,13.261605,1.579014,1.559875,0.0,0.999703,0.25,0.04518,0.046069,,,,,,0.25
64,bern50,0.6,10.0,4096,0,dev_stl_00,RQL,18.4898,0.26864,,0.23874,0.03099,0.092331,3.82,0.002048,0.0,0.0,3.43,3.429,18.4132,15.45327,1.582177,1.559875,0.0,0.999691,0.5,0.045275,0.092331,,,,,,0.5
64,bern50,0.6,10.0,4096,0,dev_stl_01,RQL,15.3025,0.14807,,0.32993,0.03747,0.092331,3.84,0.002048,0.0,0.0,3.3,3.302,15.2164,48.813419,1.630319,1.559875,0.0,0.999691,0.5,0.045275,0.092331,,,,,,0.5
64,bern50,0.6,10.0,4096,0,dev_stl_02,RQL,14.968,0.14197,,0.37341,0.02914,0.092331,3.82,0.002048,0.0,0.0,4.35,4.348,14.9395,1.0,1.523078,1.559875,0.0,0.999691,0.5,0.045275,0.092331,,,,,,0.5
64,bern50,0.6,10.0,4096,0,dev_stl_03,RQL,14.7956,0.14896,,0.65864,0.03023,0.092331,3.82,0.002048,0.0,0.0,4.73,4.733,14.7912,1.0,1.539744,1.559875,0.0,0.999691,0.5,0.045275,0.092331,,,,,,0.5
64,bern50,0.6,10.0,4096,0,dev_text,RQL,13.0836,0.02807,,0.97232,0.03277,0.092331,3.82,0.002048,0.0,0.0,4.47,4.467,13.0837,24.843291,1.595728,1.559875,0.0,0.999691,0.5,0.045275,0.092331,,,,,,0.5
64,bern50,0.6,10.0,4096,0,dev_fine_lines,RQL,6.1377,0.00377,,0.74581,0.01212,0.092331,3.78,0.002048,0.0,0.0,4.63,4.629,6.1377,14.865635,1.581328,1.559875,0.0,0.999691,0.5,0.045275,0.092331,,,,,,0.5
64,bern50,0.6,10.0,4096,1,dev_stl_00,RQL,18.4145,0.27635,,0.24105,0.03432,0.092137,3.83,0.002048,0.0,0.0,4.75,4.746,18.3293,1.0,1.554765,1.559875,0.0,0.999703,0.5,0.04518,0.092137,,,,,,0.5
